timestamp,Open,High,Low,Close,Volume,SMA_trend,RSI,is_uptrend,is_dip,is_overbought,buy_condition,sell_condition,position,position_change,buy_signal,sell_signal,daily_price_return,daily_return,cumulative_return,buy_hold_return
2018-02-11,9958000.0,10045000.0,9021000.0,9320000.0,17672.61615308,,27.639751552795033,False,True,False,False,True,0,0.0,False,False,-0.06416306858118281,0.0,1.0,0.4941675503711559
2018-02-12,9319000.0,10195000.0,9305000.0,10140000.0,14756.72285892,,35.26030022357075,False,True,False,False,True,0,0.0,False,False,0.08798283261802564,0.0,1.0,0.5376458112407211
2018-02-13,10149000.0,10220000.0,9630000.0,9906000.0,13735.57073936,,39.68843618933493,False,True,False,False,True,0,0.0,False,False,-0.023076923076923106,0.0,1.0,0.5252386002120891
2018-02-14,9906000.0,10510000.0,9896000.0,10473000.0,17264.67105928,,44.51457424833601,False,False,False,False,True,0,0.0,False,False,0.05723803755299817,0.0,1.0,0.5553022269353128
2018-02-15,10473000.0,11459000.0,10355000.0,11357000.0,26678.52011813,,57.81041388518024,False,False,False,False,True,0,0.0,False,False,0.08440752410961516,0.0,1.0,0.6021739130434782
2018-02-16,11357000.0,11800000.0,11151000.0,11462000.0,20284.75192278,,63.35242061426341,False,False,False,False,True,0,0.0,False,False,0.009245399313198899,0.0,1.0,0.6077412513255568
2018-02-17,11452000.0,12318000.0,11400000.0,12300000.0,34046.21887429,,66.5240133143129,False,False,False,False,True,0,0.0,False,False,0.07311114988658174,0.0,1.0,0.6521739130434783
2018-02-18,12300000.0,12755000.0,11522000.0,11966000.0,44163.19851131,,68.8653704159488,False,False,False,False,True,0,0.0,False,False,-0.027154471544715397,0.0,1.0,0.6344644750795334
2018-02-19,11966000.0,12663000.0,11862000.0,12649000.0,22700.15187526,14901580.0,81.11355122077251,False,False,True,False,True,0,0.0,False,False,0.0570783887681765,0.0,1.0,0.67067868504772
2018-02-20,12649000.0,14149000.0,12645000.0,13548000.0,41015.58477391,14795340.0,81.32822477650063,False,False,True,False,True,0,0.0,False,False,0.07107281208000638,0.0,1.0,0.7183457051961823
2018-02-21,13542000.0,13650000.0,12411000.0,12815000.0,37637.76832665,14646380.0,76.64901299951853,False,False,True,False,True,0,0.0,False,False,-0.054103926778860334,0.0,1.0,0.6794803817603393
2018-02-22,12823000.0,13031000.0,11660000.0,11763000.0,37219.85617238,14463640.0,63.8079109713318,False,False,False,False,True,0,0.0,False,False,-0.0820912992586812,0.0,1.0,0.6237009544008484
2018-02-23,11761000.0,12170000.0,11271000.0,12065000.0,31053.11554548,14236900.0,63.15270935960591,False,False,False,False,True,0,0.0,False,False,0.02567372268979007,0.0,1.0,0.6397136797454931
2018-02-24,12065000.0,12359000.0,11281000.0,11553000.0,21762.37417394,13919080.0,59.26528714252499,False,False,False,False,True,0,0.0,False,False,-0.04243680066307498,0.0,1.0,0.6125662778366914
2018-02-25,11553000.0,11613000.0,10805000.0,11230000.0,16499.63847015,13605200.0,61.52546463915038,False,False,False,False,True,0,0.0,False,False,-0.027958106119622572,0.0,1.0,0.5954400848356309
2018-02-26,11230000.0,11884000.0,10828000.0,11773000.0,24307.10812212,13323480.0,60.19478087151954,False,False,False,False,True,0,0.0,False,False,0.04835262689225295,0.0,1.0,0.6242311770943796
2018-02-27,11778000.0,12165000.0,11463000.0,11951000.0,20616.46007981,13057900.0,62.85678360367157,False,False,False,False,True,0,0.0,False,False,0.015119340864690356,0.0,1.0,0.6336691410392364
2018-02-28,11957000.0,12405000.0,11777000.0,11860000.0,21114.42802459,12814780.0,59.275110338371,False,False,False,False,True,0,0.0,False,False,-0.00761442557108194,0.0,1.0,0.6288441145281018
2018-03-01,11865000.0,12250000.0,11603000.0,12214000.0,20882.28518046,12632720.0,56.16813012811286,False,False,False,False,True,0,0.0,False,False,0.029848229342327226,0.0,1.0,0.6476139978791092
2018-03-02,12214000.0,12581000.0,12123000.0,12465000.0,23945.11755659,12494240.0,57.07035105033132,False,False,False,False,True,0,0.0,False,False,0.02055018830849842,0.0,1.0,0.6609225874867445
2018-03-03,12465000.0,12831000.0,12347000.0,12831000.0,18163.17519084,12335960.0,54.00996828273674,True,False,False,False,False,0,0.0,False,False,0.029362214199759373,0.0,1.0,0.6803287380699894
2018-03-04,12831000.0,12840000.0,12255000.0,12592000.0,16125.74325513,12165100.0,54.79619981612014,True,False,False,False,False,0,0.0,False,False,-0.01862676330761437,0.0,1.0,0.6676564156945918
2018-03-05,12592000.0,12899000.0,12451000.0,12746000.0,13919.50036247,12035900.0,50.80873770218442,True,False,False,False,False,0,0.0,False,False,0.01222998729351965,0.0,1.0,0.6758218451749735
2018-03-06,12745000.0,12746000.0,11900000.0,12023000.0,15007.19978396,11894240.0,36.900876138120594,True,True,False,True,False,1,1.0,True,False,-0.056723678016632695,-0.002,0.998,0.6374867444326617
2018-03-07,12023000.0,12221000.0,10900000.0,11200000.0,29131.72046073,11832660.0,36.339028929115216,False,True,False,False,True,0,-1.0,False,True,-0.06845213341096235,-0.07045213341096235,0.9276887708558595,0.5938494167550371
2018-03-08,11200000.0,11347000.0,10473000.0,10517000.0,21348.23284178,11743980.0,38.75857091302778,False,True,False,False,True,0,0.0,False,False,-0.060982142857142874,0.0,0.9276887708558595,0.5576352067868505
2018-03-09,10519000.0,10644000.0,9306000.0,10418000.0,36119.23291786,11654740.0,34.57576325154524,False,True,False,False,True,0,0.0,False,False,-0.00941333079775597,0.0,0.9276887708558595,0.5523860021208907
2018-03-10,10418000.0,10537000.0,9802000.0,9863000.0,16901.3779678,11544560.0,34.29951690821255,False,True,False,False,True,0,0.0,False,False,-0.05327318103282774,0.0,0.9276887708558595,0.5229586426299045
2018-03-11,9863000.0,10636000.0,9552000.0,10520000.0,22131.28254155,11417800.0,43.78936319104269,False,False,False,False,True,0,0.0,False,False,0.06661259251748963,0.0,0.9276887708558595,0.5577942735949099
2018-03-12,10519000.0,10879000.0,9895000.0,10213000.0,23224.57971188,11329260.0,35.76642335766424,False,True,False,False,True,0,0.0,False,False,-0.029182509505703447,0.0,0.9276887708558595,0.5415164369034995
2018-03-13,10213000.0,10355000.0,9900000.0,10168000.0,16134.0145346,11253740.0,33.32709930802319,False,True,False,False,True,0,0.0,False,False,-0.004406149025751538,0.0,0.9276887708558595,0.5391304347826087
2018-03-14,10167000.0,10265000.0,9000000.0,9153000.0,19491.85046288,11173980.0,28.416520491149726,False,True,False,False,True,0,0.0,False,False,-0.099822974036192,0.0,0.9276887708558595,0.48531283138918346
2018-03-15,9141000.0,9300000.0,8438000.0,9115000.0,28078.89544603,11087280.0,23.97984886649874,False,True,False,False,True,0,0.0,False,False,-0.0041516442696383216,0.0,0.9276887708558595,0.4832979851537646
2018-03-16,9115000.0,9310000.0,8763000.0,9095000.0,14610.88215893,11009720.0,20.562543675751215,False,True,False,False,True,0,0.0,False,False,-0.0021941854086670043,0.0,0.9276887708558595,0.48223753976670203
2018-03-17,9095000.0,9150000.0,8521000.0,8667000.0,9640.05582315,10925540.0,14.016591773245764,False,True,False,False,True,0,0.0,False,False,-0.04705882352941182,0.0,0.9276887708558595,0.4595440084835631
2018-03-18,8667000.0,9080000.0,8056000.0,9018000.0,20951.81009811,10847900.0,19.701593760596822,False,True,False,False,True,0,0.0,False,False,0.04049844236760114,0.0,0.9276887708558595,0.47815482502651113
2018-03-19,9018000.0,9755000.0,8870000.0,9718000.0,26470.16482589,10775220.0,26.505276225946616,False,True,False,False,True,0,0.0,False,False,0.07762253271235298,0.0,0.9276887708558595,0.515270413573701
2018-03-20,9718000.0,9996000.0,9160000.0,9829000.0,20520.44702784,10713620.0,31.18998628257887,False,True,False,False,True,0,0.0,False,False,0.011422103313438958,0.0,0.9276887708558595,0.5211558854718982
2018-03-21,9826000.0,10165000.0,9738000.0,9919000.0,16611.83303474,10679460.0,37.43871347323005,False,True,False,False,True,0,0.0,False,False,0.00915657747481946,0.0,0.9276887708558595,0.5259278897136798
2018-03-22,9919000.0,10050000.0,9505000.0,9783000.0,12988.83698289,10646540.0,41.93760984182777,False,False,False,False,True,0,0.0,False,False,-0.0137110595826192,0.0,0.9276887708558595,0.5187168610816543
2018-03-23,9779000.0,9850000.0,9253000.0,9847000.0,15006.67818287,10642080.0,43.67943325215851,False,False,False,False,True,0,0.0,False,False,0.006541960543800407,0.0,0.9276887708558595,0.5221102863202545
2018-03-24,9847000.0,10000000.0,9550000.0,9580000.0,16804.4057451,10645480.0,46.654055332229845,False,False,False,False,True,0,0.0,False,False,-0.027114857316949292,0.0,0.9276887708558595,0.5079533404029692
2018-03-25,9580000.0,9649000.0,9408000.0,9477000.0,11031.07579798,10644620.0,35.80952380952381,False,True,False,False,True,0,0.0,False,False,-0.0107515657620042,0.0,0.9276887708558595,0.502492046659597
2018-03-26,9480000.0,9570000.0,8801000.0,9052000.0,13942.96366853,10647660.0,34.69549169522806,False,True,False,False,True,0,0.0,False,False,-0.044845415215785556,0.0,0.9276887708558595,0.4799575821845175
2018-03-27,9054000.0,9141000.0,8520000.0,8651000.0,14209.6371507,10664040.0,31.718486382260792,False,True,False,False,True,0,0.0,False,False,-0.044299602297834695,0.0,0.9276887708558595,0.45869565217391306
2018-03-28,8651000.0,8886000.0,8560000.0,8730000.0,9953.7299998,10665800.0,43.417366946778714,False,False,False,False,True,0,0.0,False,False,0.00913189226679001,0.0,0.9276887708558595,0.4628844114528102
2018-03-29,8730000.0,8766000.0,7780000.0,7915000.0,18276.83128802,10656360.0,34.9624060150376,False,True,False,False,True,0,0.0,False,False,-0.09335624284077892,0.0,0.9276887708558595,0.4196712619300106
2018-03-30,7911000.0,8090000.0,7431000.0,7602000.0,21297.75214749,10618800.0,32.57062806444081,False,True,False,False,True,0,0.0,False,False,-0.03954516740366398,0.0,0.9276887708558595,0.40307529162248146
2018-03-31,7602000.0,7934000.0,7540000.0,7697000.0,13024.44541947,10574160.0,37.721518987341774,False,True,False,False,True,0,0.0,False,False,0.012496711391738913,0.0,0.9276887708558595,0.40811240721102865
2018-04-01,7688000.0,7774000.0,7087000.0,7482000.0,16446.53644957,10524620.0,29.863660199265865,False,True,False,False,True,0,0.0,False,False,-0.027932960893854775,0.0,0.9276887708558595,0.39671261930010604
2018-04-02,7486000.0,7851000.0,7390000.0,7710000.0,15765.52176574,10492420.0,19.958108916816272,False,True,False,False,True,0,0.0,False,False,0.030473135525260542,0.0,0.9276887708558595,0.4088016967126193
2018-04-03,7713000.0,8175000.0,7643000.0,8092000.0,21006.76635312,10451460.0,25.96180459451979,False,True,False,False,True,0,0.0,False,False,0.04954604409857333,0.0,0.9276887708558595,0.42905620360551433
2018-04-04,8091000.0,8120000.0,7403000.0,7492000.0,16809.36722484,10403180.0,20.56754790201309,False,True,False,False,True,0,0.0,False,False,-0.074147305981216,0.0,0.9276887708558595,0.39724284199363735
2018-04-05,7492000.0,7834000.0,7188000.0,7408000.0,32381.00201758,10341880.0,20.830262834684348,False,True,False,False,True,0,0.0,False,False,-0.011211959423384932,0.0,0.9276887708558595,0.3927889713679745
2018-04-06,7408000.0,7488000.0,7125000.0,7280000.0,9428.54399951,10260340.0,18.96009673518742,False,True,False,False,True,0,0.0,False,False,-0.017278617710583144,0.0,0.9276887708558595,0.3860021208907741
2018-04-07,7277000.0,7673000.0,7232000.0,7533000.0,12182.3813802,10181760.0,25.16379519534094,False,True,False,False,True,0,0.0,False,False,0.03475274725274735,0.0,0.9276887708558595,0.3994167550371156
2018-04-08,7533000.0,7657000.0,7480000.0,7622000.0,11679.05867346,10088200.0,27.41660579498418,False,True,False,False,True,0,0.0,False,False,0.01181468206557823,0.0,0.9276887708558595,0.404135737009544
2018-04-09,7621000.0,7752000.0,7290000.0,7450000.0,16765.03922053,9997880.0,29.2163985469642,False,True,False,False,True,0,0.0,False,False,-0.022566255575964367,0.0,0.9276887708558595,0.39501590668080594
2018-04-10,7449000.0,7468000.0,7263000.0,7428000.0,12263.5228475,9893460.0,32.40287769784173,False,True,False,False,True,0,0.0,False,False,-0.002953020134228157,0.0,0.9276887708558595,0.3938494167550371
2018-04-11,7428000.0,7483000.0,7351000.0,7429000.0,13067.55564243,9771080.0,30.850750662349142,False,True,False,False,True,0,0.0,False,False,0.00013462574044154074,0.0,0.9276887708558595,0.39390243902439026
2018-04-12,7432000.0,8280000.0,7200000.0,8121000.0,40389.83330536,9677200.0,53.145998778252896,False,False,False,False,True,0,0.0,False,False,0.09314847220352673,0.0,0.9276887708558595,0.43059384941675505
2018-04-13,8125000.0,8625000.0,7925000.0,8375000.0,29730.02055218,9609440.0,62.02177293934681,False,False,False,False,True,0,0.0,False,False,0.03127693633788953,0.0,0.9276887708558595,0.44406150583244963
2018-04-14,8375000.0,8575000.0,8120000.0,8350000.0,18691.42301782,9535140.0,60.38155802861685,False,False,False,False,True,0,0.0,False,False,-0.0029850746268657025,0.0,0.9276887708558595,0.4427359490986214
2018-04-15,8349000.0,8710000.0,8250000.0,8663000.0,15472.99524881,9477340.0,68.20844896700586,False,False,False,False,True,0,0.0,False,False,0.03748502994011971,0.0,0.9276887708558595,0.4593319194061506
2018-04-16,8665000.0,8840000.0,8449000.0,8663000.0,17194.39323556,9426000.0,65.80431177446103,False,False,False,False,True,0,0.0,False,False,0.0,0.0,0.9276887708558595,0.4593319194061506
2018-04-17,8663000.0,8704000.0,8360000.0,8450000.0,24694.92021697,9359540.0,56.28952916373858,False,False,False,False,True,0,0.0,False,False,-0.024587325406902893,0.0,0.9276887708558595,0.44803817603393425
2018-04-18,8450000.0,8679000.0,8445000.0,8652000.0,20637.8768936,9293560.0,73.69281045751634,False,False,True,False,True,0,0.0,False,False,0.023905325443786873,0.0,0.9276887708558595,0.45874867444326617
2018-04-19,8652000.0,8999000.0,8601000.0,8994000.0,28767.85905612,9236240.0,79.30524759793053,False,False,True,False,True,0,0.0,False,False,0.03952843273231621,0.0,0.9276887708558595,0.47688229056203607
2018-04-20,8994000.0,9666000.0,8710000.0,9552000.0,25528.47959504,9183000.0,86.22448979591837,True,False,True,False,True,0,0.0,False,False,0.062041360907271415,0.0,0.9276887708558595,0.5064687168610816
2018-04-21,9552000.0,9845000.0,9285000.0,9735000.0,18553.75599688,9128400.0,85.90998043052838,True,False,True,False,True,0,0.0,False,False,0.019158291457286536,0.0,0.9276887708558595,0.5161717921527041
2018-04-22,9735000.0,9757000.0,9500000.0,9602000.0,12583.32708627,9063820.0,81.83279742765274,True,False,True,False,True,0,0.0,False,False,-0.01366204417051875,0.0,0.9276887708558595,0.5091198303287381
2018-04-23,9602000.0,9771000.0,9530000.0,9760000.0,12885.92089887,9007180.0,87.3062015503876,True,False,True,False,True,0,0.0,False,False,0.016454905228077576,0.0,0.9276887708558595,0.5174973488865323
2018-04-24,9758000.0,10670000.0,9730000.0,10505000.0,23344.4840328,8962360.0,90.28541503011259,True,False,True,False,True,0,0.0,False,False,0.07633196721311486,0.0,0.9276887708558595,0.556998939554613
2018-04-25,10505000.0,10755000.0,9723000.0,9829000.0,25689.72597052,8918480.0,76.70226969292389,True,False,True,False,True,0,0.0,False,False,-0.06435030937648734,0.0,0.9276887708558595,0.5211558854718982
2018-04-26,9829000.0,10508000.0,9510000.0,10130000.0,22295.30584657,8897080.0,74.48208627833293,True,False,True,False,True,0,0.0,False,False,0.030623664665784922,0.0,0.9276887708558595,0.5371155885471898
2018-04-27,10130000.0,10200000.0,9778000.0,9819000.0,17528.43197899,8883120.0,67.35576923076923,True,False,False,False,False,0,0.0,False,False,-0.030700888450148067,0.0,0.9276887708558595,0.5206256627783669
2018-04-28,9821000.0,10118000.0,9750000.0,10043000.0,12164.64763884,8875620.0,69.41959164946088,True,False,False,False,False,0,0.0,False,False,0.022812913738669893,0.0,0.9276887708558595,0.5325026511134676
2018-04-29,10043000.0,10256000.0,9894000.0,10187000.0,14834.01522815,8882100.0,68.18615751789976,True,False,False,False,False,0,0.0,False,False,0.014338345116001294,0.0,0.9276887708558595,0.5401378579003181
2018-04-30,10187000.0,10292000.0,9934000.0,10138000.0,14851.10015753,8874460.0,67.39797121962727,True,False,False,False,False,0,0.0,False,False,-0.004810052027093392,0.0,0.9276887708558595,0.5375397667020149
2018-05-01,10135000.0,10144000.0,9740000.0,9896000.0,15399.91370228,8868120.0,66.94001874414246,True,False,False,False,False,0,0.0,False,False,-0.023870585914381515,0.0,0.9276887708558595,0.5247083775185578
2018-05-02,9896000.0,10078000.0,9811000.0,10032000.0,11828.98111498,8865400.0,66.42075202284627,True,False,False,False,False,0,0.0,False,False,0.013742926434923142,0.0,0.9276887708558595,0.5319194061505832
2018-05-03,10032000.0,10785000.0,10010000.0,10683000.0,20391.11856627,8896000.0,68.72090445577477,True,False,False,False,False,0,0.0,False,False,0.06489234449760772,0.0,0.9276887708558595,0.5664369034994697
2018-05-04,10670000.0,10901000.0,10500000.0,10645000.0,12582.44048262,8926600.0,63.693309947381614,True,False,False,False,False,0,0.0,False,False,-0.0035570532621922446,0.0,0.9276887708558595,0.5644220572640509
2018-05-05,10645000.0,10907000.0,10621000.0,10820000.0,9581.87522246,8961100.0,63.62038664323374,True,False,False,False,False,0,0.0,False,False,0.016439643024894313,0.0,0.9276887708558595,0.5737009544008483
2018-05-06,10820000.0,10963000.0,10500000.0,10684000.0,8806.00591903,9001440.0,63.5725037631711,True,False,False,False,False,0,0.0,False,False,-0.012569316081330828,0.0,0.9276887708558595,0.566489925768823
2018-05-07,10684000.0,10721000.0,10264000.0,10422000.0,8143.48490464,9029520.0,58.09290953545232,True,False,False,False,False,0,0.0,False,False,-0.024522650692624492,0.0,0.9276887708558595,0.5525980911983033
2018-05-08,10439000.0,10499000.0,10130000.0,10233000.0,7651.23404175,9039820.0,46.15166949632145,True,False,False,False,False,0,0.0,False,False,-0.01813471502590669,0.0,0.9276887708558595,0.542576882290562
2018-05-09,10230000.0,10433000.0,9917000.0,10405000.0,9955.39479461,9051340.0,59.504950495049506,True,False,False,False,False,0,0.0,False,False,0.016808365093325506,0.0,0.9276887708558595,0.5516967126193001
2018-05-10,10405000.0,10474000.0,9895000.0,9976000.0,9077.78269458,9052480.0,47.56174794173528,True,False,False,False,False,0,0.0,False,False,-0.04123017779913507,0.0,0.9276887708558595,0.5289501590668081
2018-05-11,9976000.0,9985000.0,8788000.0,9256000.0,20997.66993227,9041940.0,42.10821418559013,True,False,False,False,False,0,0.0,False,False,-0.0721732157177225,0.0,0.9276887708558595,0.4907741251325557
2018-05-12,9257000.0,9644000.0,9014000.0,9481000.0,10980.18990988,9034620.0,42.124439461883405,True,False,False,False,False,0,0.0,False,False,0.024308556611927434,0.0,0.9276887708558595,0.5027041357370096
2018-05-13,9480000.0,9851000.0,9360000.0,9803000.0,8513.44899868,9039080.0,44.87453283502403,True,False,False,False,False,0,0.0,False,False,0.03396266216643817,0.0,0.9276887708558595,0.5197773064687169
2018-05-14,9804000.0,9935000.0,9400000.0,9797000.0,12813.13382791,9045480.0,45.395625168782075,True,False,False,False,False,0,0.0,False,False,-0.0006120575334080947,0.0,0.9276887708558595,0.5194591728525981
2018-05-15,9802000.0,9879000.0,9458000.0,9500000.0,8325.82703617,9054440.0,44.73124002128792,True,False,False,False,False,0,0.0,False,False,-0.030315402674288006,0.0,0.9276887708558595,0.503711558854719
2018-05-16,9500000.0,9542000.0,9015000.0,9297000.0,12218.79341156,9067360.0,40.3921568627451,True,False,False,False,False,0,0.0,False,False,-0.021368421052631592,0.0,0.9276887708558595,0.49294803817603394
2018-05-17,9297000.0,9390000.0,9020000.0,9090000.0,6921.98679007,9074560.0,26.441881100266187,True,True,False,True,False,1,1.0,True,False,-0.022265246853823806,-0.002,0.9258333933141478,0.48197242841993637
2018-05-18,9072000.0,9186000.0,8881000.0,9165000.0,5904.08097087,9099560.0,28.3499122293739,True,True,False,True,False,1,0.0,False,False,0.008250825082508184,0.008250825082508184,0.9334722826979278,0.485949098621421
2018-05-19,9165000.0,9299000.0,9068000.0,9112000.0,6285.06750236,9129760.0,24.08980582524272,False,True,False,False,True,0,-1.0,False,True,-0.005782869612656838,-0.007782869612656838,0.9262071896346606,0.4831389183457052
