timestamp,returns,selected_window,position,cumulative_returns
2018-02-25,0.0,0,0,1.0
2018-02-26,0.0,0,0,1.0
2018-02-27,0.0,0,0,1.0
2018-02-28,0.0,0,0,1.0
2018-03-01,0.0,0,0,1.0
2018-03-02,0.0,0,0,1.0
2018-03-03,0.0,0,0,1.0
2018-03-04,0.0,0,0,1.0
2018-03-05,0.0,0,0,1.0
2018-03-06,0.0,0,0,1.0
2018-03-07,0.0,0,0,1.0
2018-03-08,0.0,0,0,1.0
2018-03-09,0.0,0,0,1.0
2018-03-10,0.0,0,0,1.0
2018-03-11,0.0,0,0,1.0
2018-03-12,0.0,0,0,1.0
2018-03-13,0.0,0,0,1.0
2018-03-14,0.0,0,0,1.0
2018-03-15,0.0,0,0,1.0
2018-03-16,0.0,0,0,1.0
2018-03-17,0.0,0,0,1.0
2018-03-18,0.0,0,0,1.0
2018-03-19,0.0,0,0,1.0
2018-03-20,0.0,0,0,1.0
2018-03-21,0.0,0,0,1.0
2018-03-22,0.0,0,0,1.0
2018-03-23,0.0,0,0,1.0
2018-03-24,0.0,0,0,1.0
2018-03-25,0.0,0,0,1.0
2018-03-26,0.0,0,0,1.0
2018-03-27,0.0,0,0,1.0
2018-03-28,0.0,0,0,1.0
2018-03-29,0.0,0,0,1.0
2018-03-30,0.0,0,0,1.0
2018-03-31,0.0,0,0,1.0
2018-04-01,0.0,0,0,1.0
2018-04-02,0.0,0,0,1.0
2018-04-03,0.0,0,0,1.0
2018-04-04,0.0,0,0,1.0
2018-04-05,0.0,0,0,1.0
2018-04-06,0.0,0,0,1.0
2018-04-07,0.0,0,0,1.0
2018-04-08,0.0,0,0,1.0
2018-04-09,0.0,0,0,1.0
2018-04-10,0.0,0,0,1.0
2018-04-11,0.0,0,0,1.0
2018-04-12,0.0,0,0,1.0
2018-04-13,0.0,0,0,1.0
2018-04-14,0.0,0,0,1.0
2018-04-15,0.0,0,0,1.0
2018-04-16,0.0,0,0,1.0
2018-04-17,0.0,0,0,1.0
2018-04-18,0.0,0,0,1.0
2018-04-19,0.0,0,0,1.0
2018-04-20,0.0,0,0,1.0
2018-04-21,0.0,0,0,1.0
2018-04-22,0.0,0,0,1.0
2018-04-23,0.0,0,0,1.0
2018-04-24,0.0,0,0,1.0
2018-04-25,0.0,0,0,1.0
2018-04-26,0.0,0,0,1.0
2018-04-27,0.0,0,0,1.0
2018-04-28,0.0,0,0,1.0
2018-04-29,0.0,0,0,1.0
2018-04-30,0.0,0,0,1.0
2018-05-01,0.0,0,0,1.0
2018-05-02,0.0,0,0,1.0
2018-05-03,0.0,0,0,1.0
2018-05-04,0.0,0,0,1.0
2018-05-05,0.0,0,0,1.0
2018-05-06,0.0,0,0,1.0
2018-05-07,0.0,0,0,1.0
2018-05-08,0.0,0,0,1.0
2018-05-09,0.0,0,0,1.0
2018-05-10,0.0,0,0,1.0
2018-05-11,0.0,0,0,1.0
2018-05-12,0.0,0,0,1.0
2018-05-13,0.0,0,0,1.0
2018-05-14,0.0,0,0,1.0
2018-05-15,0.0,0,0,1.0
2018-05-16,0.0,0,0,1.0
2018-05-17,0.0,0,0,1.0
2018-05-18,0.0,0,0,1.0
2018-05-19,0.0,0,0,1.0
2018-05-20,0.0,0,0,1.0
2018-05-21,0.0,0,0,1.0
2018-05-22,0.0,0,0,1.0
2018-05-23,0.0,0,0,1.0
2018-05-24,0.0,0,0,1.0
2018-05-25,0.0,0,0,1.0
2018-05-26,0.0,0,0,1.0
2018-05-27,0.0,0,0,1.0
2018-05-28,0.0,0,0,1.0
2018-05-29,0.0,0,0,1.0
2018-05-30,0.0,0,0,1.0
2018-05-31,0.0,0,0,1.0
2018-06-01,0.0,0,0,1.0
2018-06-02,0.0,0,0,1.0
2018-06-03,0.0,0,0,1.0
2018-06-04,0.0,0,0,1.0
2018-06-05,0.0,0,0,1.0
2018-06-06,0.0,0,0,1.0
2018-06-07,0.0,0,0,1.0
2018-06-08,0.0,0,0,1.0
2018-06-09,0.0,0,0,1.0
2018-06-10,0.0,0,0,1.0
2018-06-11,0.0,0,0,1.0
2018-06-12,0.0,0,0,1.0
2018-06-13,0.0,0,0,1.0
2018-06-14,0.0,0,0,1.0
2018-06-15,0.0,0,0,1.0
2018-06-16,0.0,0,0,1.0
2018-06-17,0.0,0,0,1.0
2018-06-18,0.0,0,0,1.0
2018-06-19,0.0,0,0,1.0
2018-06-20,0.0,0,0,1.0
2018-06-21,0.0,0,0,1.0
2018-06-22,0.0,0,0,1.0
2018-06-23,0.0,0,0,1.0
2018-06-24,0.0,0,0,1.0
2018-06-25,0.0,0,0,1.0
2018-06-26,0.0,0,0,1.0
2018-06-27,0.0,0,0,1.0
2018-06-28,0.0,0,0,1.0
2018-06-29,0.0,0,0,1.0
2018-06-30,0.0,0,0,1.0
2018-07-01,0.0,0,0,1.0
2018-07-02,0.0,0,0,1.0
2018-07-03,0.0,0,0,1.0
2018-07-04,0.0,0,0,1.0
2018-07-05,0.0,0,0,1.0
2018-07-06,0.0,0,0,1.0
2018-07-07,0.0,0,0,1.0
2018-07-08,0.0,0,0,1.0
2018-07-09,0.0,0,0,1.0
2018-07-10,0.0,0,0,1.0
2018-07-11,0.0,0,0,1.0
2018-07-12,0.0,0,0,1.0
2018-07-13,0.0,0,0,1.0
2018-07-14,0.0,0,0,1.0
2018-07-15,0.0,0,0,1.0
2018-07-16,0.0,0,0,1.0
2018-07-17,0.0,0,0,1.0
2018-07-18,0.0,0,0,1.0
2018-07-19,0.0,0,0,1.0
2018-07-20,0.0,0,0,1.0
2018-07-21,0.0,0,0,1.0
2018-07-22,0.0,0,0,1.0
2018-07-23,0.0,0,0,1.0
2018-07-24,0.0,0,0,1.0
2018-07-25,0.0,0,0,1.0
2018-07-26,0.0,0,0,1.0
2018-07-27,0.0,0,0,1.0
2018-07-28,0.0,0,0,1.0
2018-07-29,0.0,0,0,1.0
2018-07-30,0.0,0,0,1.0
2018-07-31,0.0,0,0,1.0
2018-08-01,0.0,0,0,1.0
2018-08-02,0.0,0,0,1.0
2018-08-03,0.0,0,0,1.0
2018-08-04,0.0,0,0,1.0
2018-08-05,0.0,0,0,1.0
2018-08-06,0.0,0,0,1.0
2018-08-07,0.0,0,0,1.0
2018-08-08,0.0,0,0,1.0
2018-08-09,0.0,0,0,1.0
2018-08-10,0.0,0,0,1.0
2018-08-11,0.0,0,0,1.0
2018-08-12,0.0,0,0,1.0
2018-08-13,0.0,0,0,1.0
2018-08-14,0.0,0,0,1.0
2018-08-15,0.0,0,0,1.0
2018-08-16,0.0,0,0,1.0
2018-08-17,0.0,0,0,1.0
2018-08-18,0.0,0,0,1.0
2018-08-19,0.0,0,0,1.0
2018-08-20,0.0,0,0,1.0
2018-08-21,0.0,0,0,1.0
2018-08-22,0.0,0,0,1.0
2018-08-23,0.0,0,0,1.0
2018-08-24,0.0,0,0,1.0
2018-08-25,0.0,0,0,1.0
2018-08-26,0.0,0,0,1.0
2018-08-27,0.0,0,0,1.0
2018-08-28,0.0,0,0,1.0
2018-08-29,0.0,0,0,1.0
2018-08-30,0.0,0,0,1.0
2018-08-31,0.0,0,0,1.0
2018-09-01,0.0,0,0,1.0
2018-09-02,0.0,0,0,1.0
2018-09-03,0.0,0,0,1.0
2018-09-04,0.0,0,0,1.0
2018-09-05,0.0,0,0,1.0
2018-09-06,0.0,0,0,1.0
2018-09-07,0.0,0,0,1.0
2018-09-08,0.0,0,0,1.0
2018-09-09,0.0,0,0,1.0
2018-09-10,0.0,28,0,1.0
2018-09-11,0.0,28,0,1.0
2018-09-12,0.0,28,0,1.0
2018-09-13,0.0,28,0,1.0
2018-09-14,0.0,28,0,1.0
2018-09-15,0.0,28,0,1.0
2018-09-16,0.0,28,0,1.0
2018-09-17,0.0,28,0,1.0
2018-09-18,0.0,28,0,1.0
2018-09-19,0.0,28,0,1.0
2018-09-20,0.0,28,0,1.0
2018-09-21,-0.002,28,1,0.998
2018-09-22,-0.022319303338171226,28,0,0.9757253352685051
2018-09-23,-0.002,28,1,0.9737738845979681
2018-09-24,-0.06052231163130939,28,0,0.9148388380958992
2018-09-25,0.0,28,0,0.9148388380958992
2018-09-26,0.0,28,0,0.9148388380958992
2018-09-27,0.0,28,0,0.9148388380958992
2018-09-28,0.0,28,0,0.9148388380958992
2018-09-29,-0.002,28,1,0.9130091604197074
2018-09-30,0.006589147286821806,28,1,0.9190251122519303
2018-10-01,-0.006353484790142527,28,1,0.9131861001794787
2018-10-02,-0.013563262933540043,28,1,0.9008003169954903
2018-10-03,-0.016696130426242406,28,1,0.8857604374149332
2018-10-04,0.009188973232121533,28,1,0.8938996663644112
2018-10-05,0.020981789390340566,28,1,0.912655280900165
2018-10-06,-0.008918185343156249,28,1,0.904516051950687
2018-10-07,0.003325508607198824,28,1,0.9075240278667984
2018-10-08,0.014427763696627016,28,1,0.9206175700898718
2018-10-09,-0.006726888333653647,28,1,0.9144246784978777
2018-10-10,-0.010255417956656299,28,1,0.9050468712300008
2018-10-11,-0.13943890518084068,28,0,0.7788481263683442
2018-10-12,0.0,28,0,0.7788481263683442
2018-10-13,0.0,28,0,0.7788481263683442
2018-10-14,0.0,28,0,0.7788481263683442
2018-10-15,0.0,28,0,0.7788481263683442
2018-10-16,0.0,28,0,0.7788481263683442
2018-10-17,0.0,28,0,0.7788481263683442
2018-10-18,0.0,28,0,0.7788481263683442
2018-10-19,0.0,28,0,0.7788481263683442
2018-10-20,0.0,28,0,0.7788481263683442
2018-10-21,0.0,28,0,0.7788481263683442
2018-10-22,0.0,28,0,0.7788481263683442
2018-10-23,0.0,28,0,0.7788481263683442
2018-10-24,0.0,28,0,0.7788481263683442
2018-10-25,0.0,28,0,0.7788481263683442
2018-10-26,0.0,28,0,0.7788481263683442
2018-10-27,0.0,28,0,0.7788481263683442
2018-10-28,0.0,28,0,0.7788481263683442
2018-10-29,0.0,28,0,0.7788481263683442
2018-10-30,0.0,28,0,0.7788481263683442
2018-10-31,0.0,28,0,0.7788481263683442
2018-11-01,0.0,28,0,0.7788481263683442
2018-11-02,0.0,28,0,0.7788481263683442
2018-11-03,0.0,28,0,0.7788481263683442
2018-11-04,-0.002,28,1,0.7772904301156075
2018-11-05,-0.007627118644067843,28,1,0.7713619437842172
2018-11-06,0.04461998292058067,28,1,0.8057801005414549
2018-11-07,-0.0053137134682199605,28,1,0.8014984159687841
2018-11-08,-0.01705362646394082,28,1,0.7878299613714123
2018-11-09,-0.004389632107023367,28,1,0.7843716776781013
2018-11-10,0.008398068444257722,28,1,0.7909588847129793
2018-11-11,-0.0037476577139288203,28,1,0.7879946415472842
2018-11-12,0.0010449320794148065,10,1,0.7888180424266439
2018-11-13,-0.01682254697286012,10,0,0.7755481138548821
2018-11-14,0.0,10,0,0.7755481138548821
2018-11-15,0.0,10,0,0.7755481138548821
2018-11-16,0.0,10,0,0.7755481138548821
2018-11-17,0.0,10,0,0.7755481138548821
2018-11-18,0.0,10,0,0.7755481138548821
2018-11-19,0.0,10,0,0.7755481138548821
2018-11-20,0.0,10,0,0.7755481138548821
2018-11-21,0.0,10,0,0.7755481138548821
2018-11-22,0.0,10,0,0.7755481138548821
2018-11-23,0.0,10,0,0.7755481138548821
2018-11-24,0.0,10,0,0.7755481138548821
2018-11-25,0.0,10,0,0.7755481138548821
2018-11-26,0.0,10,0,0.7755481138548821
2018-11-27,0.0,10,0,0.7755481138548821
2018-11-28,0.0,10,0,0.7755481138548821
2018-11-29,0.0,10,0,0.7755481138548821
2018-11-30,0.0,10,0,0.7755481138548821
2018-12-01,0.0,10,0,0.7755481138548821
2018-12-02,0.0,10,0,0.7755481138548821
2018-12-03,0.0,10,0,0.7755481138548821
2018-12-04,0.0,10,0,0.7755481138548821
2018-12-05,0.0,10,0,0.7755481138548821
2018-12-06,0.0,10,0,0.7755481138548821
2018-12-07,0.0,10,0,0.7755481138548821
2018-12-08,0.0,10,0,0.7755481138548821
2018-12-09,0.0,10,0,0.7755481138548821
2018-12-10,0.0,10,0,0.7755481138548821
2018-12-11,0.0,10,0,0.7755481138548821
2018-12-12,0.0,10,0,0.7755481138548821
2018-12-13,0.0,10,0,0.7755481138548821
2018-12-14,0.0,10,0,0.7755481138548821
2018-12-15,0.0,10,0,0.7755481138548821
2018-12-16,0.0,10,0,0.7755481138548821
2018-12-17,-0.002,10,1,0.7739970176271723
2018-12-18,0.0719390185802764,10,1,0.829677603459332
2018-12-19,-0.011555555555555541,10,1,0.8200902178193574
2018-12-20,0.14973021582733814,10,1,0.9428825031313386
2018-12-21,-0.04888541259288226,10,1,0.8967893029391535
2018-12-22,0.07277960526315796,10,1,0.9620572744112876
2018-12-23,0.11460329628210042,10,1,1.0723122092709945
2018-12-24,0.07427785419532329,10,1,1.1519612592030903
2018-12-25,-0.07362355953905253,10,1,1.0671497708494697
2018-12-26,0.016586040082930298,10,1,1.0848495597232688
2018-12-27,-0.10635078178110124,10,0,0.9694749609318156
2018-12-28,-0.002,10,1,0.967536011009952
2018-12-29,-0.009480222294867557,10,1,0.9583635545472883
2018-12-30,0.02508250825082503,10,1,0.9824017163115106
2018-12-31,-0.03799098518995492,10,1,0.9450793072565338
2019-01-01,0.05187416331994643,10,1,0.994104505591461
2019-01-02,0.08940502704422526,10,1,1.0829824457986519
2019-01-03,-0.028621495327102786,10,1,1.0519858687868915
2019-01-04,0.037582681900180326,10,1,1.091522319056994
2019-01-05,0.0089829035062301,10,1,1.1013273587239796
2019-01-06,0.000861573808156324,10,1,1.1022762335304621
2019-01-07,-0.0327116212338594,10,1,1.0662189908841284
2019-01-08,-0.008306140611094581,10,1,1.0573628260236254
2019-01-09,-0.0055895901884535065,10,0,1.0514526011456482
2019-01-10,0.0,10,0,1.0514526011456482
2019-01-11,0.0,10,0,1.0514526011456482
2019-01-12,0.0,10,0,1.0514526011456482
2019-01-13,0.0,10,0,1.0514526011456482
2019-01-14,0.0,10,0,1.0514526011456482
2019-01-15,0.0,10,0,1.0514526011456482
2019-01-16,0.0,10,0,1.0514526011456482
2019-01-17,0.0,10,0,1.0514526011456482
2019-01-18,0.0,10,0,1.0514526011456482
2019-01-19,0.0,10,0,1.0514526011456482
2019-01-20,0.0,10,0,1.0514526011456482
2019-01-21,0.0,10,0,1.0514526011456482
2019-01-22,0.0,10,0,1.0514526011456482
2019-01-23,0.0,10,0,1.0514526011456482
2019-01-24,0.0,10,0,1.0514526011456482
2019-01-25,0.0,10,0,1.0514526011456482
2019-01-26,0.0,10,0,1.0514526011456482
2019-01-27,0.0,10,0,1.0514526011456482
2019-01-28,0.0,10,0,1.0514526011456482
2019-01-29,0.0,10,0,1.0514526011456482
2019-01-30,0.0,10,0,1.0514526011456482
2019-01-31,0.0,10,0,1.0514526011456482
2019-02-01,0.0,10,0,1.0514526011456482
2019-02-02,0.0,10,0,1.0514526011456482
2019-02-03,0.0,10,0,1.0514526011456482
2019-02-04,0.0,10,0,1.0514526011456482
2019-02-05,0.0,10,0,1.0514526011456482
2019-02-06,0.0,10,0,1.0514526011456482
2019-02-07,0.0,10,0,1.0514526011456482
2019-02-08,-0.002,10,1,1.0493496959433568
2019-02-09,-0.00344695518958249,10,1,1.045732634563238
2019-02-10,0.051498847040737816,10,1,1.0995866595561181
2019-02-11,-0.029970760233918092,10,1,1.0666312114261467
2019-02-12,0.009042954031650341,10,1,1.0762767084397968
2019-02-13,0.005227781926810948,10,1,1.081903248364426
2019-02-14,-0.004457652303120341,10,1,1.077080499857601
2019-02-15,0.003731343283582156,10,1,1.081099456946622
2019-02-16,0.008550185873605898,10,1,1.09034305825137
2019-02-17,0.08440840398083305,10,1,1.1823771755899486
2019-02-18,0.07443915703602988,10,1,1.2703923358395062
2019-02-19,-0.010756089844985772,10,1,1.256727881736835
2019-02-20,0.03293891909178126,10,1,1.2981231397537503
2019-02-21,-0.008978328173374628,10,1,1.2864681641955897
2019-02-22,0.009372071227741419,10,1,1.2985250354626525
2019-02-23,0.06190034045187254,10,1,1.3789041772430706
2019-02-24,-0.1392777615855436,10,0,1.1868534899957
2019-02-25,0.0,10,0,1.1868534899957
2019-02-26,0.0,10,0,1.1868534899957
2019-02-27,0.0,10,0,1.1868534899957
2019-02-28,0.0,10,0,1.1868534899957
2019-03-01,0.0,10,0,1.1868534899957
2019-03-02,0.0,10,0,1.1868534899957
2019-03-03,0.0,10,0,1.1868534899957
2019-03-04,0.0,10,0,1.1868534899957
2019-03-05,-0.002,10,1,1.1844797830157086
2019-03-06,0.008976063829787329,10,1,1.1951117491531502
2019-03-07,-0.0023064250411861664,10,1,1.1923553134878875
2019-03-08,-0.015191545574636756,10,1,1.174241593401876
2019-03-09,0.016096579476861272,10,1,1.1931428665351054
2019-03-10,-0.011221122112211268,10,1,1.1797544647324012
2019-03-11,-0.011345794392523366,10,0,1.166369213141886
2019-03-12,-0.002,10,1,1.1640364747156022
2019-03-13,-0.012073875083948969,10,0,1.1499820437267256
2019-03-14,0.0,10,0,1.1499820437267256
2019-03-15,-0.002,10,1,1.1476820796392722
2019-03-16,0.030672823218997447,10,1,1.182884729179659
2019-03-17,-0.01312000000000002,10,1,1.1673652815328217
2019-03-18,-0.0029182879377431803,19,1,1.1639585735127842
2019-03-19,0.006504065040650486,19,1,1.171529035779534
2019-03-20,0.006785137318255252,19,1,1.1794780211596214
2019-03-21,-0.023427471116816423,19,1,1.1518458338859845
2019-03-22,0.006572461386789463,19,1,1.1594162961527343
2019-03-23,0.008488410055501161,19,1,1.1692578970995091
2019-03-24,-0.001294917449012667,19,1,1.167743804646159
2019-03-25,-0.011993517017828248,19,1,1.153738449452672
2019-03-26,0.0019685039370078705,19,1,1.1560095881326968
2019-03-27,0.028159790438768928,19,1,1.1885625758797211
2019-03-28,-0.007643312101910826,19,1,1.1794780211596214
2019-03-29,0.03979460847240057,19,1,1.2264148872134704
2019-03-30,-0.008333333333333304,19,1,1.216194763153358
2019-03-31,-0.0006224712107064656,19,1,1.2154377169266832
2019-04-01,0.001245717844908123,19,1,1.2169518093800331
2019-04-02,0.13125972006220832,19,1,1.3766885632084542
2019-04-03,-0.00027495188342041565,19,1,1.3763100400951167
2019-04-04,-0.015126512651265078,19,1,1.3554912688615548
2019-04-05,0.04579726333426426,19,1,1.4175690594489034
2019-04-06,0.014152202937249614,19,1,1.4376307844557903
2019-04-07,0.04686677198525535,19,1,1.5050078986298636
2019-04-08,0.0460261569416498,19,1,1.5742776283706243
2019-04-09,-0.02067804760759795,19,1,1.5417246406236003
2019-04-10,0.011048367296832895,19,1,1.5587581807237876
2019-04-11,-0.06920835356969401,19,1,1.4508790934226028
2019-04-12,-0.004956952778502499,19,1,1.4436871542691905
2019-04-13,-0.0018353434714211136,19,1,1.441037492475828
2019-04-14,0.01812450748620953,19,1,1.4671555872961148
2019-04-15,-0.03689370485036114,19,1,1.4130267820888538
2019-04-16,0.031342084114653,19,1,1.45731398634934
2019-04-17,-0.006753246753246733,19,1,1.4474723854025653
2019-04-18,0.04654811715481166,19,1,1.5148494995766386
2019-04-19,-0.002498750624687629,19,1,1.5110642684432638
2019-04-20,0.006513026052104243,19,1,1.5209058693900386
2019-04-21,-0.018914883026381335,19,1,1.492138112776389
2019-04-22,0.007864028411973534,19,1,1.5038723292898513
2019-04-23,-0.0005033979360684615,19,1,1.5031152830631762
2019-04-24,-0.01811684714177786,19,0,1.4758835732434505
2019-04-25,0.0,19,0,1.4758835732434505
2019-04-26,0.0,19,0,1.4758835732434505
2019-04-27,0.0,19,0,1.4758835732434505
2019-04-28,0.0,19,0,1.4758835732434505
2019-04-29,0.0,19,0,1.4758835732434505
2019-04-30,0.0,19,0,1.4758835732434505
2019-05-01,0.0,19,0,1.4758835732434505
2019-05-02,0.0,19,0,1.4758835732434505
2019-05-03,-0.002,19,1,1.4729318060969636
2019-05-04,-0.020489583333333283,19,0,1.4427520471116229
2019-05-05,0.0,19,0,1.4427520471116229
2019-05-06,-0.002,19,1,1.4398665430173996
2019-05-07,-0.019809428284854547,19,1,1.4113436099937349
2019-05-08,0.014325914556152508,19,1,1.431562397959877
2019-05-09,0.014375788146280044,19,1,1.4521422357111289
2019-05-10,0.011685728493286973,19,1,1.4691115756112838
2019-05-11,0.0948636028508234,19,1,1.60847679266362
2019-05-12,-0.01077441077441077,19,1,1.5911464029783555
2019-05-13,0.051055139550714834,19,1,1.6723826046280335
2019-05-14,0.11744386873920543,19,1,1.8687936877276987
2019-05-15,0.12867078825347766,19,1,2.109252844610745
2019-05-16,0.08935296131461823,19,1,2.297720832437997
2019-05-17,-0.07196731615336271,19,1,2.132360030857764
2019-05-18,-0.038266169996613586,19,1,2.0507627794229766
2019-05-19,0.08926056338028165,19,1,2.2338150204735836
2019-05-20,-0.02327460804913528,10,1,2.1818238514177897
2019-05-21,0.006453748138341986,10,1,2.195904793037067
2019-05-22,-0.022196645840184104,10,1,2.1471630720472605
2019-05-23,-0.005044560282495336,10,1,2.1363315784939703
2019-05-24,0.008647287476761802,10,0,2.154805051798892
2019-05-25,0.0,10,0,2.154805051798892
2019-05-26,-0.002,10,1,2.150495441695294
2019-05-27,0.014698909435751473,10,1,2.1821053794347693
2019-05-28,0.0014018691588784105,10,1,2.1851644056676216
2019-05-29,-0.0009332711152589823,10,1,2.18312505484572
2019-05-30,-0.030982406974933818,10,1,2.115486585919315
2019-05-31,0.04273778920308491,10,1,2.2058978056902885
2019-06-01,-0.014483821263482244,10,1,2.1739479761471627
2019-06-02,0.012195121951219523,10,1,2.200459536831884
2019-06-03,-0.052509731232622814,10,0,2.08491399796458
2019-06-04,0.0,10,0,2.08491399796458
2019-06-05,0.0,10,0,2.08491399796458
2019-06-06,0.0,10,0,2.08491399796458
2019-06-07,0.0,10,0,2.08491399796458
2019-06-08,0.0,10,0,2.08491399796458
2019-06-09,0.0,10,0,2.08491399796458
2019-06-10,0.0,10,0,2.08491399796458
2019-06-11,0.0,10,0,2.08491399796458
2019-06-12,-0.002,10,1,2.080744169968651
2019-06-13,-0.02268041237113405,10,1,2.033552034154929
2019-06-14,0.03148328464784167,10,1,2.097574931692426
2019-06-15,0.005349276274386305,10,1,2.1087954395082757
2019-06-16,0.0020344287949922712,10,1,2.1130856336731596
2019-06-17,0.012337966578166437,10,1,2.139156813598223
2019-06-18,-0.01943844492440605,10,1,2.0975749316924257
2019-06-19,0.008181246066708558,10,1,2.1147357083519607
2019-06-20,0.009207240948813977,10,1,2.134206589561818
2019-06-21,0.07453224060615438,10,1,2.2932737885982792
2019-06-22,0.031227514750323815,10,1,2.364887029658263
2019-06-23,0.0022327658386827043,10,1,2.3701672686304276
2019-06-24,0.010999721526037343,10,1,2.396238448555491
2019-06-25,0.03539457375017219,10,1,2.481052287045886
2019-06-26,0.0939079542431498,10,1,2.7140428316926535
2019-06-27,-0.10262645914396884,10,1,2.4355102259109658
2019-06-28,0.04065040650406515,10,1,2.534514706639054
2019-06-29,0.014843750000000044,10,1,2.5721364093157275
2019-06-30,-0.06268770849371308,10,0,2.4108950718824773
2019-07-01,0.0,10,0,2.4108950718824773
2019-07-02,0.0,10,0,2.4108950718824773
2019-07-03,0.0,10,0,2.4108950718824773
2019-07-04,0.0,10,0,2.4108950718824773
2019-07-05,0.0,10,0,2.4108950718824773
2019-07-06,0.0,10,0,2.4108950718824773
2019-07-07,-0.002,10,1,2.4060732817387125
2019-07-08,0.018927444794952786,10,1,2.4516141009514327
2019-07-09,-0.014268407591869647,10,1,2.4166334717010827
2019-07-10,-0.05020428786016662,10,0,2.295308109235288
2019-07-11,0.0,10,0,2.295308109235288
2019-07-12,0.0,10,0,2.295308109235288
2019-07-13,0.0,10,0,2.295308109235288
2019-07-14,0.0,10,0,2.295308109235288
2019-07-15,0.0,10,0,2.295308109235288
2019-07-16,0.0,10,0,2.295308109235288
2019-07-17,0.0,10,0,2.295308109235288
2019-07-18,0.0,10,0,2.295308109235288
2019-07-19,0.0,10,0,2.295308109235288
2019-07-20,0.0,10,0,2.295308109235288
2019-07-21,0.0,10,0,2.295308109235288
2019-07-22,0.0,10,0,2.295308109235288
2019-07-23,0.0,10,0,2.295308109235288
2019-07-24,0.0,10,0,2.295308109235288
2019-07-25,-0.002,10,1,2.290717493016817
2019-07-26,-0.003920491645861389,10,0,2.281736754222416
2019-07-27,0.0,10,0,2.281736754222416
2019-07-28,0.0,10,0,2.281736754222416
2019-07-29,0.0,10,0,2.281736754222416
2019-07-30,0.0,10,0,2.281736754222416
2019-07-31,-0.002,10,1,2.277173280713971
2019-08-01,-0.008296353463245199,10,1,2.25828104628011
2019-08-02,0.010894941634241206,10,1,2.2828848864730453
2019-08-03,0.009430331023864591,10,1,2.3044132466418636
2019-08-04,0.0009532888465204614,10,1,2.306610018087661
2019-08-05,0.06533333333333324,10,1,2.457308539269388
2019-08-06,-0.028607187555873437,10,1,2.3870118530038593
2019-08-07,-0.012516105282532664,10,1,2.3571357613410098
2019-08-08,-0.018825722273998147,10,1,2.312760978135895
2019-08-09,-0.04246352583586621,10,0,2.2145529925886382
2019-08-10,0.0,10,0,2.2145529925886382
2019-08-11,0.0,10,0,2.2145529925886382
2019-08-12,0.0,10,0,2.2145529925886382
2019-08-13,0.0,10,0,2.2145529925886382
2019-08-14,0.0,10,0,2.2145529925886382
2019-08-15,0.0,10,0,2.2145529925886382
2019-08-16,0.0,10,0,2.2145529925886382
2019-08-17,0.0,10,0,2.2145529925886382
2019-08-18,0.0,10,0,2.2145529925886382
2019-08-19,-0.002,10,1,2.210123886603461
2019-08-20,-0.03328834355828225,10,0,2.136552523359839
2019-08-21,0.0,10,0,2.136552523359839
2019-08-22,0.0,10,0,2.136552523359839
2019-08-23,-0.002,10,1,2.1322794183131193
