timestamp,Open,High,Low,Close,Volume,RSI,signal,position_change,buy_signal,sell_signal,trade_price,daily_return,prev_signal,cumulative_return,buy_hold_return
2018-02-09,9479000.0,9934000.0,9041000.0,9929000.0,29459.15309411,33.29933129321094,0,0.0,False,False,9929000.0,0.0,0.0,1.0,0.5264581124072111
2018-02-10,9929000.0,10656000.0,9475000.0,9959000.0,33057.11964565,33.344659644353825,0,0.0,False,False,9959000.0,0.0,0.0,1.0,0.5280487804878049
2018-02-11,9958000.0,10045000.0,9021000.0,9320000.0,17672.61615308,27.639751552795033,0,0.0,False,False,9320000.0,0.0,0.0,1.0,0.4941675503711559
2018-02-12,9319000.0,10195000.0,9305000.0,10140000.0,14756.72285892,35.26030022357075,0,0.0,False,False,10140000.0,0.0,0.0,1.0,0.5376458112407211
2018-02-13,10149000.0,10220000.0,9630000.0,9906000.0,13735.57073936,39.68843618933493,0,0.0,False,False,9906000.0,0.0,0.0,1.0,0.5252386002120891
2018-02-14,9906000.0,10510000.0,9896000.0,10473000.0,17264.67105928,44.51457424833601,0,0.0,False,False,10473000.0,0.0,0.0,1.0,0.5553022269353128
2018-02-15,10473000.0,11459000.0,10355000.0,11357000.0,26678.52011813,57.81041388518024,1,1.0,True,False,11379714.0,-0.002,0.0,0.998,0.6021739130434782
2018-02-16,11357000.0,11800000.0,11151000.0,11462000.0,20284.75192278,63.35242061426341,1,0.0,False,False,11462000.0,0.009245399313198899,1.0,1.0072269085145724,0.6077412513255568
2018-02-17,11452000.0,12318000.0,11400000.0,12300000.0,34046.21887429,66.5240133143129,1,0.0,False,False,12300000.0,0.07311114988658174,1.0,1.0808664259927796,0.6521739130434783
2018-02-18,12300000.0,12755000.0,11522000.0,11966000.0,44163.19851131,68.8653704159488,1,0.0,False,False,11966000.0,-0.027154471544715397,1.0,1.0515160693845205,0.6344644750795334
2018-02-19,11966000.0,12663000.0,11862000.0,12649000.0,22700.15187526,81.11355122077251,1,0.0,False,False,12649000.0,0.0570783887681765,1.0,1.111534912388835,0.67067868504772
2018-02-20,12649000.0,14149000.0,12645000.0,13548000.0,41015.58477391,81.32822477650063,1,0.0,False,False,13548000.0,0.07107281208000638,1.0,1.190534824337413,0.7183457051961823
2018-02-21,13542000.0,13650000.0,12411000.0,12815000.0,37637.76832665,76.64901299951853,1,0.0,False,False,12815000.0,-0.054103926778860334,1.0,1.1261222153737782,0.6794803817603393
2018-02-22,12823000.0,13031000.0,11660000.0,11763000.0,37219.85617238,63.8079109713318,1,0.0,False,False,11763000.0,-0.0820912992586812,1.0,1.0336773795896803,0.6237009544008484
2018-02-23,11761000.0,12170000.0,11271000.0,12065000.0,31053.11554548,63.15270935960591,1,0.0,False,False,12065000.0,0.02567372268979007,1.0,1.0602157259839746,0.6397136797454931
2018-02-24,12065000.0,12359000.0,11281000.0,11553000.0,21762.37417394,59.26528714252499,1,0.0,False,False,11553000.0,-0.04243680066307498,1.0,1.0152235625605355,0.6125662778366914
2018-02-25,11553000.0,11613000.0,10805000.0,11230000.0,16499.63847015,61.52546463915038,1,0.0,False,False,11230000.0,-0.027958106119622572,1.0,0.9868398344633268,0.5954400848356309
2018-02-26,11230000.0,11884000.0,10828000.0,11773000.0,24307.10812212,60.19478087151954,1,0.0,False,False,11773000.0,0.04835262689225295,1.0,1.0345561327815447,0.6242311770943796
2018-02-27,11778000.0,12165000.0,11463000.0,11951000.0,20616.46007981,62.85678360367157,1,0.0,False,False,11951000.0,0.015119340864690356,1.0,1.0501979395967247,0.6336691410392364
2018-02-28,11957000.0,12405000.0,11777000.0,11860000.0,21114.42802459,59.275110338371,1,0.0,False,False,11860000.0,-0.00761442557108194,1.0,1.0422012855507619,0.6288441145281018
2018-03-01,11865000.0,12250000.0,11603000.0,12214000.0,20882.28518046,56.16813012811286,1,0.0,False,False,12214000.0,0.029848229342327226,1.0,1.0733091485427493,0.6476139978791092
2018-03-02,12214000.0,12581000.0,12123000.0,12465000.0,23945.11755659,57.07035105033132,1,0.0,False,False,12465000.0,0.02055018830849842,1.0,1.095365853658537,0.6609225874867445
2018-03-03,12465000.0,12831000.0,12347000.0,12831000.0,18163.17519084,54.00996828273674,0,-1.0,False,True,12805338.0,0.027303489771359768,1.0,1.1252731640397995,0.6803287380699894
2018-03-04,12831000.0,12840000.0,12255000.0,12592000.0,16125.74325513,54.79619981612014,0,0.0,False,False,12592000.0,0.0,0.0,1.1252731640397995,0.6676564156945918
2018-03-05,12592000.0,12899000.0,12451000.0,12746000.0,13919.50036247,50.80873770218442,0,0.0,False,False,12746000.0,0.0,0.0,1.1252731640397995,0.6758218451749735
2018-03-06,12745000.0,12746000.0,11900000.0,12023000.0,15007.19978396,36.900876138120594,0,0.0,False,False,12023000.0,0.0,0.0,1.1252731640397995,0.6374867444326617
2018-03-07,12023000.0,12221000.0,10900000.0,11200000.0,29131.72046073,36.339028929115216,0,0.0,False,False,11200000.0,0.0,0.0,1.1252731640397995,0.5938494167550371
2018-03-08,11200000.0,11347000.0,10473000.0,10517000.0,21348.23284178,38.75857091302778,0,0.0,False,False,10517000.0,0.0,0.0,1.1252731640397995,0.5576352067868505
2018-03-09,10519000.0,10644000.0,9306000.0,10418000.0,36119.23291786,34.57576325154524,0,0.0,False,False,10418000.0,0.0,0.0,1.1252731640397995,0.5523860021208907
2018-03-10,10418000.0,10537000.0,9802000.0,9863000.0,16901.3779678,34.29951690821255,0,0.0,False,False,9863000.0,0.0,0.0,1.1252731640397995,0.5229586426299045
2018-03-11,9863000.0,10636000.0,9552000.0,10520000.0,22131.28254155,43.78936319104269,0,0.0,False,False,10520000.0,0.0,0.0,1.1252731640397995,0.5577942735949099
2018-03-12,10519000.0,10879000.0,9895000.0,10213000.0,23224.57971188,35.76642335766424,0,0.0,False,False,10213000.0,0.0,0.0,1.1252731640397995,0.5415164369034995
2018-03-13,10213000.0,10355000.0,9900000.0,10168000.0,16134.0145346,33.32709930802319,0,0.0,False,False,10168000.0,0.0,0.0,1.1252731640397995,0.5391304347826087
2018-03-14,10167000.0,10265000.0,9000000.0,9153000.0,19491.85046288,28.416520491149726,0,0.0,False,False,9153000.0,0.0,0.0,1.1252731640397995,0.48531283138918346
2018-03-15,9141000.0,9300000.0,8438000.0,9115000.0,28078.89544603,23.97984886649874,0,0.0,False,False,9115000.0,0.0,0.0,1.1252731640397995,0.4832979851537646
2018-03-16,9115000.0,9310000.0,8763000.0,9095000.0,14610.88215893,20.562543675751215,0,0.0,False,False,9095000.0,0.0,0.0,1.1252731640397995,0.48223753976670203
2018-03-17,9095000.0,9150000.0,8521000.0,8667000.0,9640.05582315,14.016591773245764,0,0.0,False,False,8667000.0,0.0,0.0,1.1252731640397995,0.4595440084835631
2018-03-18,8667000.0,9080000.0,8056000.0,9018000.0,20951.81009811,19.701593760596822,0,0.0,False,False,9018000.0,0.0,0.0,1.1252731640397995,0.47815482502651113
2018-03-19,9018000.0,9755000.0,8870000.0,9718000.0,26470.16482589,26.505276225946616,0,0.0,False,False,9718000.0,0.0,0.0,1.1252731640397995,0.515270413573701
2018-03-20,9718000.0,9996000.0,9160000.0,9829000.0,20520.44702784,31.18998628257887,0,0.0,False,False,9829000.0,0.0,0.0,1.1252731640397995,0.5211558854718982
2018-03-21,9826000.0,10165000.0,9738000.0,9919000.0,16611.83303474,37.43871347323005,0,0.0,False,False,9919000.0,0.0,0.0,1.1252731640397995,0.5259278897136798
2018-03-22,9919000.0,10050000.0,9505000.0,9783000.0,12988.83698289,41.93760984182777,0,0.0,False,False,9783000.0,0.0,0.0,1.1252731640397995,0.5187168610816543
2018-03-23,9779000.0,9850000.0,9253000.0,9847000.0,15006.67818287,43.67943325215851,0,0.0,False,False,9847000.0,0.0,0.0,1.1252731640397995,0.5221102863202545
2018-03-24,9847000.0,10000000.0,9550000.0,9580000.0,16804.4057451,46.654055332229845,0,0.0,False,False,9580000.0,0.0,0.0,1.1252731640397995,0.5079533404029692
2018-03-25,9580000.0,9649000.0,9408000.0,9477000.0,11031.07579798,35.80952380952381,0,0.0,False,False,9477000.0,0.0,0.0,1.1252731640397995,0.502492046659597
2018-03-26,9480000.0,9570000.0,8801000.0,9052000.0,13942.96366853,34.69549169522806,0,0.0,False,False,9052000.0,0.0,0.0,1.1252731640397995,0.4799575821845175
2018-03-27,9054000.0,9141000.0,8520000.0,8651000.0,14209.6371507,31.718486382260792,0,0.0,False,False,8651000.0,0.0,0.0,1.1252731640397995,0.45869565217391306
2018-03-28,8651000.0,8886000.0,8560000.0,8730000.0,9953.7299998,43.417366946778714,0,0.0,False,False,8730000.0,0.0,0.0,1.1252731640397995,0.4628844114528102
2018-03-29,8730000.0,8766000.0,7780000.0,7915000.0,18276.83128802,34.9624060150376,0,0.0,False,False,7915000.0,0.0,0.0,1.1252731640397995,0.4196712619300106
2018-03-30,7911000.0,8090000.0,7431000.0,7602000.0,21297.75214749,32.57062806444081,0,0.0,False,False,7602000.0,0.0,0.0,1.1252731640397995,0.40307529162248146
2018-03-31,7602000.0,7934000.0,7540000.0,7697000.0,13024.44541947,37.721518987341774,0,0.0,False,False,7697000.0,0.0,0.0,1.1252731640397995,0.40811240721102865
2018-04-01,7688000.0,7774000.0,7087000.0,7482000.0,16446.53644957,29.863660199265865,0,0.0,False,False,7482000.0,0.0,0.0,1.1252731640397995,0.39671261930010604
2018-04-02,7486000.0,7851000.0,7390000.0,7710000.0,15765.52176574,19.958108916816272,0,0.0,False,False,7710000.0,0.0,0.0,1.1252731640397995,0.4088016967126193
2018-04-03,7713000.0,8175000.0,7643000.0,8092000.0,21006.76635312,25.96180459451979,0,0.0,False,False,8092000.0,0.0,0.0,1.1252731640397995,0.42905620360551433
2018-04-04,8091000.0,8120000.0,7403000.0,7492000.0,16809.36722484,20.56754790201309,0,0.0,False,False,7492000.0,0.0,0.0,1.1252731640397995,0.39724284199363735
2018-04-05,7492000.0,7834000.0,7188000.0,7408000.0,32381.00201758,20.830262834684348,0,0.0,False,False,7408000.0,0.0,0.0,1.1252731640397995,0.3927889713679745
2018-04-06,7408000.0,7488000.0,7125000.0,7280000.0,9428.54399951,18.96009673518742,0,0.0,False,False,7280000.0,0.0,0.0,1.1252731640397995,0.3860021208907741
2018-04-07,7277000.0,7673000.0,7232000.0,7533000.0,12182.3813802,25.16379519534094,0,0.0,False,False,7533000.0,0.0,0.0,1.1252731640397995,0.3994167550371156
2018-04-08,7533000.0,7657000.0,7480000.0,7622000.0,11679.05867346,27.41660579498418,0,0.0,False,False,7622000.0,0.0,0.0,1.1252731640397995,0.404135737009544
2018-04-09,7621000.0,7752000.0,7290000.0,7450000.0,16765.03922053,29.2163985469642,0,0.0,False,False,7450000.0,0.0,0.0,1.1252731640397995,0.39501590668080594
2018-04-10,7449000.0,7468000.0,7263000.0,7428000.0,12263.5228475,32.40287769784173,0,0.0,False,False,7428000.0,0.0,0.0,1.1252731640397995,0.3938494167550371
2018-04-11,7428000.0,7483000.0,7351000.0,7429000.0,13067.55564243,30.850750662349142,0,0.0,False,False,7429000.0,0.0,0.0,1.1252731640397995,0.39390243902439026
2018-04-12,7432000.0,8280000.0,7200000.0,8121000.0,40389.83330536,53.145998778252896,0,0.0,False,False,8121000.0,0.0,0.0,1.1252731640397995,0.43059384941675505
2018-04-13,8125000.0,8625000.0,7925000.0,8375000.0,29730.02055218,62.02177293934681,1,1.0,True,False,8391750.0,-0.002,0.0,1.12302261771172,0.44406150583244963
2018-04-14,8375000.0,8575000.0,8120000.0,8350000.0,18691.42301782,60.38155802861685,1,0.0,False,False,8350000.0,-0.0029850746268657025,1.0,1.1196703113901925,0.4427359490986214
2018-04-15,8349000.0,8710000.0,8250000.0,8663000.0,15472.99524881,68.20844896700586,1,0.0,False,False,8663000.0,0.03748502994011971,1.0,1.161641186535717,0.4593319194061506
2018-04-16,8665000.0,8840000.0,8449000.0,8663000.0,17194.39323556,65.80431177446103,1,0.0,False,False,8663000.0,0.0,1.0,1.161641186535717,0.4593319194061506
2018-04-17,8663000.0,8704000.0,8360000.0,8450000.0,24694.92021697,56.28952916373858,1,0.0,False,False,8450000.0,-0.024587325406902893,1.0,1.1330795366763025,0.44803817603393425
2018-04-18,8450000.0,8679000.0,8445000.0,8652000.0,20637.8768936,73.69281045751634,1,0.0,False,False,8652000.0,0.023905325443786873,1.0,1.1601661717542446,0.45874867444326617
2018-04-19,8652000.0,8999000.0,8601000.0,8994000.0,28767.85905612,79.30524759793053,1,0.0,False,False,8994000.0,0.03952843273231621,1.0,1.206025722232741,0.47688229056203607
2018-04-20,8994000.0,9666000.0,8710000.0,9552000.0,25528.47959504,86.22448979591837,1,0.0,False,False,9552000.0,0.062041360907271415,1.0,1.2808491993292352,0.5064687168610816
2018-04-21,9552000.0,9845000.0,9285000.0,9735000.0,18553.75599688,85.90998043052838,1,0.0,False,False,9735000.0,0.019158291457286536,1.0,1.305388081602817,0.5161717921527041
2018-04-22,9735000.0,9757000.0,9500000.0,9602000.0,12583.32708627,81.83279742765274,1,0.0,False,False,9602000.0,-0.01366204417051875,1.0,1.2875538119722905,0.5091198303287381
2018-04-23,9602000.0,9771000.0,9530000.0,9760000.0,12885.92089887,87.3062015503876,1,0.0,False,False,9760000.0,0.016454905228077576,1.0,1.3087403879243444,0.5174973488865323
2018-04-24,9758000.0,10670000.0,9730000.0,10505000.0,23344.4840328,90.28541503011259,1,0.0,False,False,10505000.0,0.07633196721311486,1.0,1.4086391163058647,0.556998939554613
2018-04-25,10505000.0,10755000.0,9723000.0,9829000.0,25689.72597052,76.70226969292389,1,0.0,False,False,9829000.0,-0.06435030937648734,1.0,1.3179927533717606,0.5211558854718982
2018-04-26,9829000.0,10508000.0,9510000.0,10130000.0,22295.30584657,74.48208627833293,1,0.0,False,False,10130000.0,0.030623664665784922,1.0,1.358354521482952,0.5371155885471898
2018-04-27,10130000.0,10200000.0,9778000.0,9819000.0,17528.43197899,67.35576923076923,1,0.0,False,False,9819000.0,-0.030700888450148067,1.0,1.3166518308431496,0.5206256627783669
2018-04-28,9821000.0,10118000.0,9750000.0,10043000.0,12164.64763884,69.41959164946088,1,0.0,False,False,10043000.0,0.022812913738669893,1.0,1.3466884954840361,0.5325026511134676
2018-04-29,10043000.0,10256000.0,9894000.0,10187000.0,14834.01522815,68.18615751789976,1,0.0,False,False,10187000.0,0.014338345116001294,1.0,1.3659977798960348,0.5401378579003181
2018-04-30,10187000.0,10292000.0,9934000.0,10138000.0,14851.10015753,67.39797121962727,1,0.0,False,False,10138000.0,-0.004810052027093392,1.0,1.3594272595058408,0.5375397667020149
2018-05-01,10135000.0,10144000.0,9740000.0,9896000.0,15399.91370228,66.94001874414246,1,0.0,False,False,9896000.0,-0.023870585914381515,1.0,1.3269769343134543,0.5247083775185578
2018-05-02,9896000.0,10078000.0,9811000.0,10032000.0,11828.98111498,66.42075202284627,1,0.0,False,False,10032000.0,0.013742926434923142,1.0,1.345213480702564,0.5319194061505832
2018-05-03,10032000.0,10785000.0,10010000.0,10683000.0,20391.11856627,68.72090445577477,1,0.0,False,False,10683000.0,0.06489234449760772,1.0,1.4325075373151408,0.5664369034994697
2018-05-04,10670000.0,10901000.0,10500000.0,10645000.0,12582.44048262,63.693309947381614,1,0.0,False,False,10645000.0,-0.0035570532621922446,1.0,1.427412031706419,0.5644220572640509
2018-05-05,10645000.0,10907000.0,10621000.0,10820000.0,9581.87522246,63.62038664323374,1,0.0,False,False,10820000.0,0.016439643024894313,1.0,1.4508781759571117,0.5737009544008483
2018-05-06,10820000.0,10963000.0,10500000.0,10684000.0,8806.00591903,63.5725037631711,1,0.0,False,False,10684000.0,-0.012569316081330828,1.0,1.432641629568002,0.566489925768823
2018-05-07,10684000.0,10721000.0,10264000.0,10422000.0,8143.48490464,58.09290953545232,1,0.0,False,False,10422000.0,-0.024522650692624492,1.0,1.3975094593183937,0.5525980911983033
2018-05-08,10439000.0,10499000.0,10130000.0,10233000.0,7651.23404175,46.15166949632145,0,-1.0,False,True,10212534.0,-0.02009844559585494,1.0,1.3694216914805903,0.542576882290562
2018-05-09,10230000.0,10433000.0,9917000.0,10405000.0,9955.39479461,59.504950495049506,1,1.0,True,False,10425810.0,-0.002,0.0,1.3666828480976292,0.5516967126193001
2018-05-10,10405000.0,10474000.0,9895000.0,9976000.0,9077.78269458,47.56174794173528,0,-1.0,False,True,9956048.0,-0.04314771744353674,1.0,1.3077136027329845,0.5289501590668081
2018-05-11,9976000.0,9985000.0,8788000.0,9256000.0,20997.66993227,42.10821418559013,0,0.0,False,False,9256000.0,0.0,0.0,1.3077136027329845,0.4907741251325557
2018-05-12,9257000.0,9644000.0,9014000.0,9481000.0,10980.18990988,42.124439461883405,0,0.0,False,False,9481000.0,0.0,0.0,1.3077136027329845,0.5027041357370096
2018-05-13,9480000.0,9851000.0,9360000.0,9803000.0,8513.44899868,44.87453283502403,0,0.0,False,False,9803000.0,0.0,0.0,1.3077136027329845,0.5197773064687169
2018-05-14,9804000.0,9935000.0,9400000.0,9797000.0,12813.13382791,45.395625168782075,0,0.0,False,False,9797000.0,0.0,0.0,1.3077136027329845,0.5194591728525981
2018-05-15,9802000.0,9879000.0,9458000.0,9500000.0,8325.82703617,44.73124002128792,0,0.0,False,False,9500000.0,0.0,0.0,1.3077136027329845,0.503711558854719
2018-05-16,9500000.0,9542000.0,9015000.0,9297000.0,12218.79341156,40.3921568627451,0,0.0,False,False,9297000.0,0.0,0.0,1.3077136027329845,0.49294803817603394
2018-05-17,9297000.0,9390000.0,9020000.0,9090000.0,6921.98679007,26.441881100266187,0,0.0,False,False,9090000.0,0.0,0.0,1.3077136027329845,0.48197242841993637
2018-05-18,9072000.0,9186000.0,8881000.0,9165000.0,5904.08097087,28.3499122293739,0,0.0,False,False,9165000.0,0.0,0.0,1.3077136027329845,0.485949098621421
2018-05-19,9165000.0,9299000.0,9068000.0,9112000.0,6285.06750236,24.08980582524272,0,0.0,False,False,9112000.0,0.0,0.0,1.3077136027329845,0.4831389183457052
2018-05-20,9112000.0,9398000.0,9051000.0,9370000.0,4901.03255016,30.778232884727913,0,0.0,False,False,9370000.0,0.0,0.0,1.3077136027329845,0.4968186638388123
2018-05-21,9370000.0,9439000.0,9279000.0,9345000.0,4741.95012493,33.071361207167556,0,0.0,False,False,9345000.0,0.0,0.0,1.3077136027329845,0.4954931071049841
2018-05-22,9345000.0,9356000.0,8931000.0,8940000.0,4999.60324703,30.968501619075653,0,0.0,False,False,8940000.0,0.0,0.0,1.3077136027329845,0.4740190880169671
2018-05-23,8940000.0,9020000.0,8433000.0,8483000.0,8085.0532098,23.900054318305266,0,0.0,False,False,8483000.0,0.0,0.0,1.3077136027329845,0.44978791092258746
2018-05-24,8483000.0,8767000.0,8185000.0,8415000.0,8771.34270455,26.498042758205358,0,0.0,False,False,8415000.0,0.0,0.0,1.3077136027329845,0.44618239660657477
2018-05-25,8415000.0,8480000.0,8180000.0,8317000.0,4317.19540355,32.604668395702106,0,0.0,False,False,8317000.0,0.0,0.0,1.3077136027329845,0.4409862142099682
2018-05-26,8317000.0,8420000.0,8122000.0,8162000.0,3099.59149706,24.914416127805254,0,0.0,False,False,8162000.0,0.0,0.0,1.3077136027329845,0.4327677624602333
2018-05-27,8162000.0,8216000.0,8040000.0,8182000.0,2635.09988761,15.169746454662658,0,0.0,False,False,8182000.0,0.0,0.0,1.3077136027329845,0.43382820784729587
2018-05-28,8182000.0,8261000.0,7858000.0,7903000.0,5922.32658056,13.57692307692308,0,0.0,False,False,7903000.0,0.0,0.0,1.3077136027329845,0.41903499469777306
2018-05-29,7903000.0,8360000.0,7813000.0,8299000.0,6682.61704253,27.75101889588737,0,0.0,False,False,8299000.0,0.0,0.0,1.3077136027329845,0.4400318133616119
2018-05-30,8300000.0,8436000.0,8100000.0,8207000.0,6755.11057646,28.94126738794435,0,0.0,False,False,8207000.0,0.0,0.0,1.3077136027329845,0.4351537645811241
2018-05-31,8198000.0,8375000.0,8110000.0,8282000.0,4978.12880286,33.55048859934854,0,0.0,False,False,8282000.0,0.0,0.0,1.3077136027329845,0.4391304347826087
2018-06-01,8278000.0,8370000.0,8139000.0,8282000.0,3751.37371919,31.457370852582955,0,0.0,False,False,8282000.0,0.0,0.0,1.3077136027329845,0.4391304347826087
2018-06-02,8282000.0,8425000.0,8211000.0,8339000.0,3557.44198334,33.79454926624739,0,0.0,False,False,8339000.0,0.0,0.0,1.3077136027329845,0.442152704135737
2018-06-03,8338000.0,8443000.0,8297000.0,8419000.0,3755.93937776,28.454916175804257,0,0.0,False,False,8419000.0,0.0,0.0,1.3077136027329845,0.44639448568398726
2018-06-04,8419000.0,8477000.0,8206000.0,8248000.0,3615.54200858,26.689332766680835,0,0.0,False,False,8248000.0,0.0,0.0,1.3077136027329845,0.43732767762460234
2018-06-05,8241000.0,8400000.0,8130000.0,8360000.0,3715.39795807,35.92233009708738,0,0.0,False,False,8360000.0,0.0,0.0,1.3077136027329845,0.4432661717921527
2018-06-06,8359000.0,8400000.0,8208000.0,8359000.0,3334.03058018,46.13466334164588,0,0.0,False,False,8359000.0,0.0,0.0,1.3077136027329845,0.44321314952279955
2018-06-07,8358000.0,8490000.0,8330000.0,8375000.0,3432.43923415,48.71134020618557,0,0.0,False,False,8375000.0,0.0,0.0,1.3077136027329845,0.44406150583244963
