timestamp,returns,selected_window,position,cumulative_returns
2018-02-25,0.0,0,0,1.0
2018-02-26,0.0,0,0,1.0
2018-02-27,0.0,0,0,1.0
2018-02-28,0.0,0,0,1.0
2018-03-01,0.0,0,0,1.0
2018-03-02,0.0,0,0,1.0
2018-03-03,0.0,0,0,1.0
2018-03-04,0.0,0,0,1.0
2018-03-05,0.0,0,0,1.0
2018-03-06,0.0,0,0,1.0
2018-03-07,0.0,0,0,1.0
2018-03-08,0.0,0,0,1.0
2018-03-09,0.0,0,0,1.0
2018-03-10,0.0,0,0,1.0
2018-03-11,0.0,0,0,1.0
2018-03-12,0.0,0,0,1.0
2018-03-13,0.0,0,0,1.0
2018-03-14,0.0,0,0,1.0
2018-03-15,0.0,0,0,1.0
2018-03-16,0.0,0,0,1.0
2018-03-17,0.0,0,0,1.0
2018-03-18,0.0,0,0,1.0
2018-03-19,0.0,0,0,1.0
2018-03-20,0.0,0,0,1.0
2018-03-21,0.0,0,0,1.0
2018-03-22,0.0,0,0,1.0
2018-03-23,0.0,0,0,1.0
2018-03-24,0.0,0,0,1.0
2018-03-25,0.0,0,0,1.0
2018-03-26,0.0,0,0,1.0
2018-03-27,0.0,0,0,1.0
2018-03-28,0.0,0,0,1.0
2018-03-29,0.0,0,0,1.0
2018-03-30,0.0,0,0,1.0
2018-03-31,0.0,0,0,1.0
2018-04-01,0.0,0,0,1.0
2018-04-02,0.0,0,0,1.0
2018-04-03,0.0,0,0,1.0
2018-04-04,0.0,0,0,1.0
2018-04-05,0.0,0,0,1.0
2018-04-06,0.0,0,0,1.0
2018-04-07,0.0,0,0,1.0
2018-04-08,0.0,0,0,1.0
2018-04-09,0.0,0,0,1.0
2018-04-10,0.0,0,0,1.0
2018-04-11,0.0,0,0,1.0
2018-04-12,0.0,0,0,1.0
2018-04-13,0.0,0,0,1.0
2018-04-14,0.0,0,0,1.0
2018-04-15,0.0,0,0,1.0
2018-04-16,0.0,0,0,1.0
2018-04-17,0.0,0,0,1.0
2018-04-18,0.0,0,0,1.0
2018-04-19,0.0,0,0,1.0
2018-04-20,0.0,0,0,1.0
2018-04-21,0.0,0,0,1.0
2018-04-22,0.0,0,0,1.0
2018-04-23,0.0,0,0,1.0
2018-04-24,0.0,0,0,1.0
2018-04-25,0.0,0,0,1.0
2018-04-26,0.0,0,0,1.0
2018-04-27,0.0,0,0,1.0
2018-04-28,0.0,0,0,1.0
2018-04-29,0.0,0,0,1.0
2018-04-30,0.0,0,0,1.0
2018-05-01,0.0,0,0,1.0
2018-05-02,0.0,0,0,1.0
2018-05-03,0.0,0,0,1.0
2018-05-04,0.0,0,0,1.0
2018-05-05,0.0,0,0,1.0
2018-05-06,0.0,0,0,1.0
2018-05-07,0.0,0,0,1.0
2018-05-08,0.0,0,0,1.0
2018-05-09,0.0,0,0,1.0
2018-05-10,0.0,0,0,1.0
2018-05-11,0.0,0,0,1.0
2018-05-12,0.0,0,0,1.0
2018-05-13,0.0,0,0,1.0
2018-05-14,0.0,0,0,1.0
2018-05-15,0.0,0,0,1.0
2018-05-16,0.0,0,0,1.0
2018-05-17,0.0,0,0,1.0
2018-05-18,0.0,0,0,1.0
2018-05-19,0.0,0,0,1.0
2018-05-20,0.0,0,0,1.0
2018-05-21,0.0,0,0,1.0
2018-05-22,0.0,0,0,1.0
2018-05-23,0.0,0,0,1.0
2018-05-24,0.0,0,0,1.0
2018-05-25,0.0,0,0,1.0
2018-05-26,0.0,0,0,1.0
2018-05-27,0.0,0,0,1.0
2018-05-28,0.0,0,0,1.0
2018-05-29,0.0,0,0,1.0
2018-05-30,0.0,0,0,1.0
2018-05-31,0.0,0,0,1.0
2018-06-01,0.0,0,0,1.0
2018-06-02,0.0,0,0,1.0
2018-06-03,0.0,0,0,1.0
2018-06-04,0.0,0,0,1.0
2018-06-05,0.0,0,0,1.0
2018-06-06,0.0,0,0,1.0
2018-06-07,0.0,0,0,1.0
2018-06-08,0.0,0,0,1.0
2018-06-09,0.0,0,0,1.0
2018-06-10,0.0,0,0,1.0
2018-06-11,0.0,0,0,1.0
2018-06-12,0.0,0,0,1.0
2018-06-13,0.0,0,0,1.0
2018-06-14,0.0,0,0,1.0
2018-06-15,0.0,0,0,1.0
2018-06-16,0.0,0,0,1.0
2018-06-17,0.0,0,0,1.0
2018-06-18,0.0,0,0,1.0
2018-06-19,0.0,0,0,1.0
2018-06-20,0.0,0,0,1.0
2018-06-21,0.0,0,0,1.0
2018-06-22,0.0,0,0,1.0
2018-06-23,0.0,0,0,1.0
2018-06-24,0.0,0,0,1.0
2018-06-25,0.0,0,0,1.0
2018-06-26,0.0,0,0,1.0
2018-06-27,0.0,0,0,1.0
2018-06-28,0.0,0,0,1.0
2018-06-29,0.0,0,0,1.0
2018-06-30,0.0,0,0,1.0
2018-07-01,0.0,0,0,1.0
2018-07-02,0.0,0,0,1.0
2018-07-03,0.0,0,0,1.0
2018-07-04,0.0,0,0,1.0
2018-07-05,0.0,0,0,1.0
2018-07-06,0.0,0,0,1.0
2018-07-07,0.0,0,0,1.0
2018-07-08,0.0,0,0,1.0
2018-07-09,0.0,0,0,1.0
2018-07-10,0.0,0,0,1.0
2018-07-11,0.0,0,0,1.0
2018-07-12,0.0,0,0,1.0
2018-07-13,0.0,0,0,1.0
2018-07-14,0.0,0,0,1.0
2018-07-15,0.0,0,0,1.0
2018-07-16,0.0,0,0,1.0
2018-07-17,0.0,0,0,1.0
2018-07-18,0.0,0,0,1.0
2018-07-19,0.0,0,0,1.0
2018-07-20,0.0,0,0,1.0
2018-07-21,0.0,0,0,1.0
2018-07-22,0.0,0,0,1.0
2018-07-23,0.0,0,0,1.0
2018-07-24,0.0,0,0,1.0
2018-07-25,0.0,0,0,1.0
2018-07-26,0.0,0,0,1.0
2018-07-27,0.0,0,0,1.0
2018-07-28,0.0,0,0,1.0
2018-07-29,0.0,0,0,1.0
2018-07-30,0.0,0,0,1.0
2018-07-31,0.0,0,0,1.0
2018-08-01,0.0,0,0,1.0
2018-08-02,0.0,0,0,1.0
2018-08-03,0.0,0,0,1.0
2018-08-04,0.0,0,0,1.0
2018-08-05,0.0,0,0,1.0
2018-08-06,0.0,0,0,1.0
2018-08-07,0.0,0,0,1.0
2018-08-08,0.0,0,0,1.0
2018-08-09,0.0,0,0,1.0
2018-08-10,0.0,0,0,1.0
2018-08-11,0.0,0,0,1.0
2018-08-12,0.0,0,0,1.0
2018-08-13,0.0,0,0,1.0
2018-08-14,0.0,0,0,1.0
2018-08-15,0.0,0,0,1.0
2018-08-16,0.0,0,0,1.0
2018-08-17,0.0,0,0,1.0
2018-08-18,0.0,0,0,1.0
2018-08-19,0.0,0,0,1.0
2018-08-20,0.0,0,0,1.0
2018-08-21,0.0,0,0,1.0
2018-08-22,0.0,0,0,1.0
2018-08-23,0.0,0,0,1.0
2018-08-24,0.0,0,0,1.0
2018-08-25,0.0,0,0,1.0
2018-08-26,0.0,0,0,1.0
2018-08-27,0.0,0,0,1.0
2018-08-28,0.0,0,0,1.0
2018-08-29,0.0,0,0,1.0
2018-08-30,0.0,0,0,1.0
2018-08-31,0.0,0,0,1.0
2018-09-01,0.0,0,0,1.0
2018-09-02,0.0,0,0,1.0
2018-09-03,0.0,0,0,1.0
2018-09-04,0.0,0,0,1.0
2018-09-05,0.0,0,0,1.0
2018-09-06,0.0,0,0,1.0
2018-09-07,0.0,0,0,1.0
2018-09-08,0.0,0,0,1.0
2018-09-09,0.0,0,0,1.0
2018-09-10,0.0,13,0,1.0
2018-09-11,0.0,13,0,1.0
2018-09-12,0.0,13,0,1.0
2018-09-13,0.0,13,0,1.0
2018-09-14,0.0,13,0,1.0
2018-09-15,0.0,13,0,1.0
2018-09-16,0.0,13,0,1.0
2018-09-17,0.0,13,0,1.0
2018-09-18,0.0,13,0,1.0
2018-09-19,-0.002,13,1,0.998
2018-09-20,0.11627906976744184,13,1,1.114046511627907
2018-09-21,0.07236842105263142,13,1,1.1946682986536106
2018-09-22,-0.04396728016359919,13,1,1.1421419828641368
2018-09-23,0.06951871657754016,13,1,1.2215422276621786
2018-09-24,-0.06700000000000006,13,1,1.1396988984088126
2018-09-25,-0.019292604501607635,13,1,1.1177111383108935
2018-09-26,-0.02622950819672132,13,1,1.0883941248470013
2018-09-27,0.07519640852974185,13,1,1.1702374541003673
2018-09-28,-0.02609603340292277,13,1,1.1396988984088128
2018-09-29,0.009646302250803984,13,1,1.1506927784577725
2018-09-30,0.006369426751592355,13,1,1.1580220318237455
2018-10-01,-0.0031645569620253333,13,1,1.154357405140759
2018-10-02,-0.01893121693121691,13,0,1.1325040146878826
2018-10-03,0.0,13,0,1.1325040146878826
2018-10-04,0.0,13,0,1.1325040146878826
2018-10-05,-0.002,13,1,1.1302390066585069
2018-10-06,-0.01584451544195964,13,0,1.112330917264401
2018-10-07,-0.002,13,1,1.1101062554298722
2018-10-08,0.027168234064785635,13,1,1.1402658820141736
2018-10-09,-0.003051881993896166,13,1,1.1367859251006003
2018-10-10,-0.01734693877551019,13,1,1.1170661692570185
2018-10-11,-0.15880166147455865,13,0,0.9396742056019834
2018-10-12,0.0,13,0,0.9396742056019834
2018-10-13,0.0,13,0,0.9396742056019834
2018-10-14,0.0,13,0,0.9396742056019834
2018-10-15,0.0,13,0,0.9396742056019834
2018-10-16,0.0,13,0,0.9396742056019834
2018-10-17,0.0,13,0,0.9396742056019834
2018-10-18,0.0,13,0,0.9396742056019834
2018-10-19,0.0,13,0,0.9396742056019834
2018-10-20,0.0,13,0,0.9396742056019834
2018-10-21,0.0,13,0,0.9396742056019834
2018-10-22,-0.002,13,1,0.9377948571907795
2018-10-23,-0.018336056009334967,13,0,0.9205993981640631
2018-10-24,0.0,13,0,0.9205993981640631
2018-10-25,0.0,13,0,0.9205993981640631
2018-10-26,0.0,13,0,0.9205993981640631
2018-10-27,0.0,13,0,0.9205993981640631
2018-10-28,0.0,13,0,0.9205993981640631
2018-10-29,0.0,13,0,0.9205993981640631
2018-10-30,0.0,13,0,0.9205993981640631
2018-10-31,0.0,13,0,0.9205993981640631
2018-11-01,0.0,13,0,0.9205993981640631
2018-11-02,0.0,13,0,0.9205993981640631
2018-11-03,0.0,13,0,0.9205993981640631
2018-11-04,-0.002,13,1,0.918758199367735
2018-11-05,-0.006968641114982521,13,1,0.9123557032048937
2018-11-06,0.06198830409356715,13,1,0.9689110859766589
2018-11-07,-0.028634361233480066,13,1,0.9411669359376797
2018-11-08,-0.021541950113378783,13,1,0.9208923647553486
2018-11-09,-0.023174971031286185,13,1,0.8995507108792108
2018-11-10,0.005931198102016699,13,1,0.9048861243482453
2018-11-11,0.021226415094339535,13,1,0.9240936128367694
2018-11-12,-0.002309468822170757,13,1,0.9219594474491557
2018-11-13,-0.029777777777777792,13,0,0.8945055439028919
2018-11-14,0.0,13,0,0.8945055439028919
2018-11-15,0.0,13,0,0.8945055439028919
2018-11-16,0.0,13,0,0.8945055439028919
2018-11-17,0.0,13,0,0.8945055439028919
2018-11-18,0.0,13,0,0.8945055439028919
2018-11-19,0.0,13,0,0.8945055439028919
2018-11-20,0.0,13,0,0.8945055439028919
2018-11-21,0.0,13,0,0.8945055439028919
2018-11-22,0.0,13,0,0.8945055439028919
2018-11-23,0.0,13,0,0.8945055439028919
2018-11-24,0.0,13,0,0.8945055439028919
2018-11-25,0.0,13,0,0.8945055439028919
2018-11-26,0.0,13,0,0.8945055439028919
2018-11-27,0.0,13,0,0.8945055439028919
2018-11-28,0.0,13,0,0.8945055439028919
2018-11-29,0.0,13,0,0.8945055439028919
2018-11-30,0.0,13,0,0.8945055439028919
2018-12-01,0.0,13,0,0.8945055439028919
2018-12-02,-0.002,13,1,0.8927165328150861
2018-12-03,-0.08038983050847459,13,0,0.8209512020499683
2018-12-04,0.0,13,0,0.8209512020499683
2018-12-05,0.0,13,0,0.8209512020499683
2018-12-06,0.0,13,0,0.8209512020499683
2018-12-07,0.0,13,0,0.8209512020499683
2018-12-08,0.0,13,0,0.8209512020499683
2018-12-09,0.0,13,0,0.8209512020499683
2018-12-10,0.0,13,0,0.8209512020499683
2018-12-11,0.0,13,0,0.8209512020499683
2018-12-12,0.0,13,0,0.8209512020499683
2018-12-13,0.0,13,0,0.8209512020499683
2018-12-14,0.0,13,0,0.8209512020499683
2018-12-15,0.0,13,0,0.8209512020499683
2018-12-16,0.0,13,0,0.8209512020499683
2018-12-17,-0.002,13,1,0.8193092996458684
2018-12-18,0.06371191135734056,13,1,0.8715090611191507
2018-12-19,-0.01041666666666663,13,1,0.862430841732493
2018-12-20,0.14210526315789473,13,1,0.9849868034523735
2018-12-21,0.048387096774193505,13,1,1.032647455232327
2018-12-22,0.02857142857142847,13,1,1.062151668238965
2018-12-23,0.05128205128205132,13,1,1.116620984558912
2018-12-24,0.03455284552845517,13,1,1.1552034169522074
2018-12-25,-0.08840864440078589,13,1,1.0530734488523068
2018-12-26,-0.008620689655172376,13,1,1.043995229465649
2018-12-27,-0.09765217391304348,13,0,0.9420468257534816
2018-12-28,-0.002,13,1,0.9401627321019747
2018-12-29,-0.012931034482758674,13,1,0.9280054553937594
2018-12-30,0.050218340611353884,13,1,0.9746083494419179
2018-12-31,-0.04158004158004158,13,1,0.9340840937478673
2019-01-01,0.026030368763557465,13,1,0.9583986471642977
2019-01-02,0.05708245243128962,13,1,1.013106392351266
2019-01-03,-0.04599999999999993,13,1,0.9665034983031078
2019-01-04,0.02515723270440251,13,1,0.9908180517195382
2019-01-05,0.024539877300613577,13,1,1.0151326051359686
2019-01-06,0.08982035928143706,13,1,1.1063121804475824
2019-01-07,-0.016483516483516425,13,1,1.0880762653852596
2019-01-08,0.009310986964618184,13,1,1.0982073293087722
2019-01-09,0.06826568265682642,13,1,1.1731772023427658
2019-01-10,-0.14535060449050086,13,0,1.0026551868077702
2019-01-11,0.0,13,0,1.0026551868077702
2019-01-12,0.0,13,0,1.0026551868077702
2019-01-13,0.0,13,0,1.0026551868077702
2019-01-14,0.0,13,0,1.0026551868077702
2019-01-15,0.0,13,0,1.0026551868077702
2019-01-16,0.0,13,0,1.0026551868077702
2019-01-17,0.0,13,0,1.0026551868077702
2019-01-18,0.0,13,0,1.0026551868077702
2019-01-19,-0.002,13,1,1.0006498764341547
2019-01-20,-0.047364891518737795,13,0,0.9532542035886126
2019-01-21,0.0,13,0,0.9532542035886126
2019-01-22,0.0,13,0,0.9532542035886126
2019-01-23,0.0,13,0,0.9532542035886126
2019-01-24,0.0,13,0,0.9532542035886126
2019-01-25,0.0,13,0,0.9532542035886126
2019-01-26,0.0,13,0,0.9532542035886126
2019-01-27,0.0,13,0,0.9532542035886126
2019-01-28,0.0,13,0,0.9532542035886126
2019-01-29,0.0,13,0,0.9532542035886126
2019-01-30,0.0,13,0,0.9532542035886126
2019-01-31,0.0,13,0,0.9532542035886126
2019-02-01,0.0,13,0,0.9532542035886126
2019-02-02,0.0,13,0,0.9532542035886126
2019-02-03,0.0,13,0,0.9532542035886126
2019-02-04,0.0,13,0,0.9532542035886126
2019-02-05,0.0,13,0,0.9532542035886126
2019-02-06,0.0,13,0,0.9532542035886126
2019-02-07,0.0,13,0,0.9532542035886126
2019-02-08,-0.002,13,1,0.9513476951814354
2019-02-09,0.008968609865470878,13,1,0.9598799615059326
2019-02-10,0.040000000000000036,13,1,0.9982751599661699
2019-02-11,-0.02564102564102555,13,1,0.9726783609926785
2019-02-12,0.002192982456140413,13,1,0.9748114275738028
2019-02-13,-0.004376367614879695,13,1,0.9705452944115541
2019-02-14,-0.015384615384615441,13,1,0.955613828343684
2019-02-15,0.0,13,1,0.955613828343684
2019-02-16,0.01116071428571419,13,1,0.9662791612493054
2019-02-17,0.015452538631346657,13,1,0.9812106273171755
2019-02-18,0.07608695652173902,13,1,1.0558679576565257
2019-02-19,0.014141414141414232,13,1,1.0707994237243958
2019-02-20,0.02589641434262946,13,1,1.0985292892790117
2019-02-21,-0.03689320388349515,13,1,1.05800102423765
2019-02-22,0.012096774193548487,13,1,1.0707994237243958
2019-02-23,0.04980079681274896,13,1,1.1241260882525033
2019-02-24,-0.11774952561669827,13,0,0.9917607746274163
2019-02-25,-0.002,13,1,0.9897772530781614
2019-02-26,-0.018494845360824685,13,0,0.971471475840819
2019-02-27,0.0,13,0,0.971471475840819
2019-02-28,0.0,13,0,0.971471475840819
2019-03-01,0.0,13,0,0.971471475840819
2019-03-02,0.0,13,0,0.971471475840819
2019-03-03,0.0,13,0,0.971471475840819
2019-03-04,0.0,13,0,0.971471475840819
2019-03-05,0.0,13,0,0.971471475840819
2019-03-06,0.0,13,0,0.971471475840819
2019-03-07,0.0,13,0,0.971471475840819
2019-03-08,-0.002,13,1,0.9695285328891374
2019-03-09,0.08879492600422845,13,1,1.0556177472260166
2019-03-10,-0.021359223300970953,13,1,1.0330705720425482
2019-03-11,0.05555555555555558,13,1,1.0904633816004676
2019-03-12,-0.013157894736842146,13,1,1.0761151792109878
2019-03-13,-0.01333333333333342,13,1,1.061766976821508
2019-03-14,0.02895752895752901,13,1,1.0925131247989648
2019-03-15,0.03564727954971869,13,1,1.13145824557041
2019-03-16,0.0253623188405796,13,1,1.1601546503493696
2019-03-17,-0.021201413427561877,13,1,1.1355577319674042
2019-03-18,0.00902527075812265,15,1,1.1458064479598897
2019-03-19,0.03935599284436497,15,1,1.1909007983268265
2019-03-20,0.030981067125645412,15,1,1.2277961758997746
2019-03-21,-0.016694490818030094,15,1,1.2072987439148033
2019-03-22,0.10356536502546687,15,1,1.3323330790231276
2019-03-23,0.0953846153846154,15,1,1.459417157329949
2019-03-24,-0.022471910112359716,15,1,1.426621266153995
2019-03-25,-0.04022988505747127,15,1,1.3692284565960757
2019-03-26,0.050898203592814495,15,1,1.438919725344978
2019-03-27,0.07264957264957261,15,1,1.5434566284683309
2019-03-28,-0.014608233731739584,15,1,1.5209094532848628
2019-03-29,0.07951482479784344,15,1,1.6418443019961926
2019-03-30,0.013732833957553092,15,1,1.6643914771796608
2019-03-31,-0.02216748768472898,15,1,1.627496099606713
2019-04-01,0.03148614609571787,15,1,1.678739679569141
2019-04-02,0.15995115995115983,15,1,1.9472560385722635
2019-04-03,0.0736842105263158,15,1,2.0907380624670617
2019-04-04,-0.03137254901960784,15,1,2.025146280115154
2019-04-05,0.04251012145748989,15,1,2.1112354944520333
2019-04-06,0.0,15,1,2.1112354944520333
2019-04-07,-0.009708737864077666,15,1,2.090738062467062
2019-04-08,-0.019607843137254943,15,1,2.0497431984971195
2019-04-09,-0.03400000000000003,15,1,1.9800519297482173
2019-04-10,0.07660455486542439,15,1,2.131732926437004
2019-04-11,-0.07211538461538458,15,1,1.9780021865497202
2019-04-12,-0.0010362694300517505,15,1,1.9759524433512232
2019-04-13,0.006224066390041472,15,1,1.988250902542206
2019-04-14,0.006185567010309256,15,1,2.0005493617331886
2019-04-15,-0.025565573770491734,15,0,1.9494041694442887
2019-04-16,0.0,15,0,1.9494041694442887
2019-04-17,0.0,15,0,1.9494041694442887
2019-04-18,0.0,15,0,1.9494041694442887
2019-04-19,0.0,15,0,1.9494041694442887
2019-04-20,0.0,15,0,1.9494041694442887
2019-04-21,0.0,15,0,1.9494041694442887
2019-04-22,0.0,15,0,1.9494041694442887
2019-04-23,0.0,15,0,1.9494041694442887
2019-04-24,0.0,15,0,1.9494041694442887
2019-04-25,0.0,15,0,1.9494041694442887
2019-04-26,0.0,15,0,1.9494041694442887
2019-04-27,0.0,15,0,1.9494041694442887
2019-04-28,0.0,15,0,1.9494041694442887
2019-04-29,0.0,15,0,1.9494041694442887
2019-04-30,0.0,15,0,1.9494041694442887
2019-05-01,0.0,15,0,1.9494041694442887
2019-05-02,0.0,15,0,1.9494041694442887
2019-05-03,0.0,15,0,1.9494041694442887
2019-05-04,0.0,15,0,1.9494041694442887
2019-05-05,0.0,15,0,1.9494041694442887
2019-05-06,0.0,15,0,1.9494041694442887
2019-05-07,0.0,15,0,1.9494041694442887
2019-05-08,0.0,15,0,1.9494041694442887
2019-05-09,0.0,15,0,1.9494041694442887
2019-05-10,0.0,15,0,1.9494041694442887
2019-05-11,-0.002,15,1,1.9455053611054
2019-05-12,-0.058285714285714274,15,1,1.8321101914866853
2019-05-13,0.04490291262135915,15,1,1.9143772753277135
2019-05-14,0.17305458768873416,15,1,2.2456690453902333
2019-05-15,0.0990099009900991,15,1,2.4680125152308507
2019-05-16,-0.04504504504504503,15,1,2.356840780310542
2019-05-17,-0.047169811320754707,15,1,2.2456690453902333
2019-05-18,-0.05049504950495043,15,1,2.1322738757715185
2019-05-19,0.07403545359749741,15,1,2.290137739358357
2019-05-20,0.0,15,1,2.290137739358357
2019-05-21,-0.009708737864077666,15,1,2.2679033923742953
2019-05-22,-0.07254901960784321,15,1,2.1033692246922384
2019-05-23,0.025369978858351017,15,1,2.1567316574539865
2019-05-24,0.0,15,1,2.1567316574539865
2019-05-25,-0.01334020618556697,15,0,2.127960412456611
2019-05-26,-0.002,15,1,2.1237044916316976
2019-05-27,0.05940594059405946,15,1,2.2498651545009074
2019-05-28,0.01869158878504673,15,1,2.291918708790644
2019-05-29,0.0,15,1,2.291918708790644
2019-05-30,-0.06422018348623848,15,1,2.144731268776566
2019-05-31,0.05882352941176472,15,1,2.270891931645776
2019-06-01,0.0185185185185186,15,1,2.3129454859355127
2019-06-02,0.05454545454545445,15,1,2.439106148804722
2019-06-03,-0.07758620689655171,15,1,2.2498651545009074
2019-06-04,-0.04872897196261683,15,0,2.1402315384675643
2019-06-05,0.0,15,0,2.1402315384675643
2019-06-06,0.0,15,0,2.1402315384675643
2019-06-07,0.0,15,0,2.1402315384675643
2019-06-08,0.0,15,0,2.1402315384675643
2019-06-09,0.0,15,0,2.1402315384675643
2019-06-10,0.0,15,0,2.1402315384675643
2019-06-11,-0.002,15,1,2.1359510753906292
2019-06-12,0.08411214953271018,15,1,2.315610511638439
2019-06-13,-0.06034482758620685,15,1,2.1758753945568095
2019-06-14,0.0,15,1,2.1758753945568095
2019-06-15,0.00917431192660545,15,1,2.1958375541398993
2019-06-16,0.0,15,1,2.1958375541398993
2019-06-17,0.009090909090909038,15,1,2.2157997137229892
2019-06-18,-0.04704504504504503,15,0,2.111557316380093
2019-06-19,-0.002,15,1,2.107334201747333
2019-06-20,-0.029777777777777792,15,0,2.04458247218419
2019-06-21,0.0,15,0,2.04458247218419
2019-06-22,-0.002,15,1,2.0404933072398217
2019-06-23,0.027272727272727337,15,1,2.096143124709999
2019-06-24,0.017699115044247815,15,1,2.13324300302345
2019-06-25,-0.008695652173912993,15,1,2.1146930638667247
2019-06-26,0.04385964912280693,15,1,2.2074427596503527
2019-06-27,-0.11124369747899154,15,0,1.9618786650936186
2019-06-28,0.0,15,0,1.9618786650936186
2019-06-29,-0.002,15,1,1.9579549077634313
2019-06-30,-0.07407207207207211,15,0,1.8129251307217111
2019-07-01,0.0,15,0,1.8129251307217111
2019-07-02,0.0,15,0,1.8129251307217111
2019-07-03,0.0,15,0,1.8129251307217111
2019-07-04,0.0,15,0,1.8129251307217111
2019-07-05,0.0,15,0,1.8129251307217111
2019-07-06,0.0,15,0,1.8129251307217111
2019-07-07,0.0,15,0,1.8129251307217111
2019-07-08,0.0,15,0,1.8129251307217111
2019-07-09,0.0,15,0,1.8129251307217111
2019-07-10,0.0,15,0,1.8129251307217111
2019-07-11,0.0,15,0,1.8129251307217111
2019-07-12,0.0,15,0,1.8129251307217111
2019-07-13,0.0,15,0,1.8129251307217111
2019-07-14,0.0,15,0,1.8129251307217111
2019-07-15,0.0,15,0,1.8129251307217111
2019-07-16,0.0,15,0,1.8129251307217111
2019-07-17,0.0,15,0,1.8129251307217111
2019-07-18,0.0,15,0,1.8129251307217111
2019-07-19,0.0,15,0,1.8129251307217111
2019-07-20,0.0,15,0,1.8129251307217111
2019-07-21,0.0,15,0,1.8129251307217111
2019-07-22,0.0,14,0,1.8129251307217111
2019-07-23,0.0,14,0,1.8129251307217111
2019-07-24,0.0,14,0,1.8129251307217111
2019-07-25,0.0,14,0,1.8129251307217111
2019-07-26,-0.002,14,1,1.8092992804602677
2019-07-27,-0.03633916554508754,14,1,1.7435508543870142
2019-07-28,-0.022949720670391027,14,0,1.7035368493042107
2019-07-29,-0.002,14,1,1.7001297756056022
2019-07-30,-0.011188811188811099,14,1,1.6811073445498754
2019-07-31,0.00990099009900991,14,1,1.6977519717236367
2019-08-01,-0.02861064425770321,14,0,1.6491781940228376
2019-08-02,0.0,14,0,1.6491781940228376
2019-08-03,0.0,14,0,1.6491781940228376
2019-08-04,0.0,14,0,1.6491781940228376
2019-08-05,0.0,14,0,1.6491781940228376
2019-08-06,0.0,14,0,1.6491781940228376
2019-08-07,0.0,14,0,1.6491781940228376
2019-08-08,0.0,14,0,1.6491781940228376
2019-08-09,0.0,14,0,1.6491781940228376
2019-08-10,0.0,14,0,1.6491781940228376
2019-08-11,0.0,14,0,1.6491781940228376
2019-08-12,0.0,14,0,1.6491781940228376
2019-08-13,0.0,14,0,1.6491781940228376
2019-08-14,0.0,14,0,1.6491781940228376
2019-08-15,0.0,14,0,1.6491781940228376
2019-08-16,0.0,14,0,1.6491781940228376
2019-08-17,0.0,14,0,1.6491781940228376
2019-08-18,0.0,14,0,1.6491781940228376
2019-08-19,0.0,14,0,1.6491781940228376
2019-08-20,0.0,14,0,1.6491781940228376
2019-08-21,0.0,14,0,1.6491781940228376
2019-08-22,0.0,14,0,1.6491781940228376
2019-08-23,0.0,14,0,1.6491781940228376
2019-08-24,-0.002,14,1,1.6458798376347918
2019-08-25,-0.009933774834437137,14,1,1.6295300379231878
2019-08-26,-0.006688963210702337,14,1,1.6186301714487852
